Process,Burst Time,Arrival Time,Waiting Time,Turn Around Time
8165,67,9264,162459,162526
6287,67,9289,162501,162568
3334,67,9296,162561,162628
1653,67,9400,162524,162591
6592,67,9469,162522,162589
2261,67,9505,162553,162620
9097,67,9562,162563,162630
7813,67,9587,162605,162672
5590,67,9890,162369,162436
4799,67,9957,162369,162436
865,203,550,171707,171910
277,203,571,171753,171956
104,203,616,171775,171978
938,203,857,171601,171804
2772,68,8088,164573,164641
2624,68,8130,164599,164667
1144,68,8197,164600,164668
9173,68,8288,164577,164645
8514,68,8428,164505,164573
7207,68,8439,164562,164630
3220,68,8641,164428,164496
6197,68,8811,164326,164394
6035,68,8977,164228,164296
3195,68,8999,164274,164342
5368,68,9183,164158,164226
7675,68,9200,164209,164277
5685,68,9210,164267,164335
6347,68,9275,164270,164338
2266,68,9296,164317,164385
7573,68,9335,164346,164414
7705,68,9350,164399,164467
8725,68,9411,164406,164474
8567,68,9422,164463,164531
9512,68,9523,164430,164498
1590,68,9676,164345,164413
5686,68,9775,164314,164382
3154,68,9824,164333,164401
7898,68,9846,164379,164447
1710,68,9936,164357,164425
493,204,749,173476,173680
6822,69,8055,166374,166443
3632,69,8070,166428,166497
7614,69,8077,166490,166559
1420,69,8144,166492,166561
8917,69,8204,166501,166570
2742,69,8306,166468,166537
6226,69,8347,166496,166565
5597,69,8451,166461,166530
5847,69,8491,166490,166559
1588,69,8609,166441,166510
8618,69,8703,166416,166485
5760,69,8769,166419,166488
1212,69,8816,166441,166510
3572,69,9067,166259,166328
9336,69,9068,166327,166396
3019,69,9141,166323,166392
3104,69,9182,166351,166420
3377,69,9365,166237,166306
1631,69,9375,166296,166365
5361,69,9486,166254,166323
1668,69,9637,166172,166241
5192,69,9736,166142,166211
2853,69,9743,166204,166273
8872,69,9865,166151,166220
8664,69,9878,166207,166276
6741,69,9885,166269,166338
276,205,82,176005,176210
454,205,88,176068,176273
939,205,415,175810,176015
530,205,485,175809,176014
519,205,604,175759,175964
8980,70,8102,168466,168536
9974,70,8117,168521,168591
5102,70,8444,168264,168334
7159,70,8585,168193,168263
2539,70,8592,168256,168326
5754,70,8623,168295,168365
2678,70,8628,168360,168430
7894,70,8628,168430,168500
8120,70,8630,168498,168568
3606,70,8650,168548,168618
5393,70,8687,168581,168651
7343,70,8803,168535,168605
4971,70,8966,168442,168512
8069,70,8987,168491,168561
7563,70,9074,168474,168544
8707,70,9088,168530,168600
9267,70,9250,168438,168508
2808,70,9274,168484,168554
5547,70,9342,168486,168556
9867,70,9488,168410,168480
2759,70,9535,168433,168503
9816,70,9550,168488,168558
8646,70,9553,168555,168625
4943,70,9640,168538,168608
7812,70,9673,168575,168645
3013,70,9682,168636,168706
2838,70,9694,168694,168764
7650,70,9698,168760,168830
8534,70,9832,168696,168766
8854,70,9836,168762,168832
5305,70,9897,168771,168841
6239,70,9972,168766,168836
6590,70,9999,168809,168879
218,206,147,178595,178801
736,206,804,178008,178214
3408,71,8020,170998,171069
8724,71,8127,170962,171033
7429,71,8162,170998,171069
7914,71,8183,171048,171119
7676,71,8202,171100,171171
2044,71,8204,171169,171240
7896,71,8204,171240,171311
9631,71,8247,171268,171339
5741,71,8248,171338,171409
9663,71,8255,171402,171473
6122,71,8381,171347,171418
5726,71,8461,171338,171409
3433,71,8545,171325,171396
5849,71,8628,171313,171384
1559,71,8731,171281,171352
4144,71,8755,171328,171399
1752,71,8766,171388,171459
8227,71,8796,171429,171500
2194,71,8866,171430,171501
7338,71,9044,171323,171394
3187,71,9061,171377,171448
4420,71,9156,171353,171424
7461,71,9187,171393,171464
7530,71,9221,171430,171501
5757,71,9353,171369,171440
9902,71,9356,171437,171508
9248,71,9434,171430,171501
9991,71,9438,171497,171568
4544,71,9463,171543,171614
9605,71,9475,171602,171673
5238,71,9494,171654,171725
5695,71,9528,171691,171762
2936,71,9588,171702,171773
3030,71,9695,171666,171737
1574,71,9850,171582,171653
5602,71,9905,171598,171669
5998,71,9930,171644,171715
495,207,354,181155,181362
890,207,388,181192,181399
901,207,520,181131,181338
702,207,752,180970,181177
296,207,756,181037,181244
4220,72,8084,173916,173988
3321,72,8109,173963,174035
3660,72,8161,173983,174055
6645,72,8170,174046,174118
5867,72,8212,174076,174148
6310,72,8290,174070,174142
6732,72,8328,174104,174176
5470,72,8349,174155,174227
5338,72,8467,174109,174181
5193,72,8594,174054,174126
3273,72,8910,173810,173882
7722,72,8953,173839,173911
3737,72,8956,173908,173980
5690,72,9011,173925,173997
7541,72,9017,173991,174063
6664,72,9026,174054,174126
2030,72,9064,174088,174160
7395,72,9089,174135,174207
8571,72,9182,174114,174186
2967,72,9193,174175,174247
8915,72,9198,174242,174314
8642,72,9222,174290,174362
6411,72,9223,174361,174433
5999,72,9230,174426,174498
3403,72,9242,174486,174558
6902,72,9480,174320,174392
9770,72,9522,174350,174422
4491,72,9552,174392,174464
1656,72,9653,174363,174435
5464,72,9683,174405,174477
5055,72,9750,174410,174482
4573,72,9805,174427,174499
4256,72,9862,174442,174514
5788,72,9917,174459,174531
5323,72,9942,174506,174578
373,208,503,183881,184089
581,208,674,183782,183990
8961,73,8087,176577,176650
6390,73,8217,176520,176593
4243,73,8220,176590,176663
8061,73,8242,176641,176714
8357,73,8298,176658,176731
2588,73,8341,176688,176761
6646,73,8411,176691,176764
7959,73,8458,176717,176790
5341,73,8467,176781,176854
8885,73,8567,176754,176827
9393,73,8640,176754,176827
9646,73,8688,176779,176852
3867,73,8696,176844,176917
5370,73,8807,176806,176879
3482,73,9005,176681,176754
2379,73,9011,176748,176821
9045,73,9022,176810,176883
7668,73,9024,176881,176954
2389,73,9080,176898,176971
2427,73,9083,176968,177041
4385,73,9086,177038,177111
1180,73,9151,177046,177119
1869,73,9222,177048,177121
4777,73,9325,177018,177091
9116,73,9352,177064,177137
6907,73,9358,177131,177204
9465,73,9387,177175,177248
7397,73,9460,177175,177248
9331,73,9648,177060,177133
4792,73,9760,177021,177094
9017,73,9774,177080,177153
7637,73,9931,176996,177069
5444,73,9977,177023,177096
162,209,174,186763,186972
720,209,278,186732,186941
3973,74,8165,179054,179128
2035,74,8173,179120,179194
2800,74,8219,179148,179222
5816,74,8283,179158,179232
2576,74,8410,179105,179179
7407,74,8412,179177,179251
1698,74,8467,179196,179270
2232,74,8747,178990,179064
4343,74,9044,178767,178841
9239,74,9212,178673,178747
5656,74,9219,178740,178814
6917,74,9352,178681,178755
3610,74,9368,178739,178813
6720,74,9438,178743,178817
4951,74,9596,178659,178733
3827,74,9670,178659,178733
3857,74,9705,178698,178772
3539,74,9720,178757,178831
4891,74,9751,178800,178874
1660,74,9768,178857,178931
3242,74,9914,178785,178859
6946,74,9937,178836,178910
6382,74,9951,178896,178970
2262,74,9954,178967,179041
5705,74,9954,179041,179115
1864,74,9997,179072,179146
631,210,894,188113,188323
9829,75,8059,181158,181233
3226,75,8081,181211,181286
4835,75,8184,181183,181258
8957,75,8265,181177,181252
1494,75,8281,181236,181311
8424,75,8296,181296,181371
5199,75,8345,181322,181397
5142,75,8377,181365,181440
1295,75,8429,181388,181463
8465,75,8482,181410,181485
4653,75,8512,181455,181530
5245,75,8672,181370,181445
3796,75,8709,181408,181483
5921,75,8813,181379,181454
5782,75,8824,181443,181518
4408,75,8826,181516,181591
4460,75,8995,181422,181497
3417,75,9107,181385,181460
5217,75,9140,181427,181502
5622,75,9242,181400,181475
6330,75,9282,181435,181510
5648,75,9433,181359,181434
7963,75,9442,181425,181500
1444,75,9530,181412,181487
5170,75,9565,181452,181527
3316,75,9602,181490,181565
7510,75,9893,181274,181349
3720,75,9926,181316,181391
6729,75,9970,181347,181422
714,211,100,191156,191367
413,211,207,191124,191335
233,211,272,191134,191345
241,211,687,190794,191005
3584,76,8033,183659,183735
2235,76,8093,183675,183751
5423,76,8127,183717,183793
8982,76,8133,183787,183863
8727,76,8166,183830,183906
6997,76,8213,183859,183935
3767,76,8237,183911,183987
8149,76,8427,183797,183873
7184,76,8709,183591,183667
8455,76,8746,183630,183706
5869,76,8749,183703,183779
1688,76,8827,183701,183777
5794,76,8856,183748,183824
4506,76,8938,183742,183818
5917,76,8971,183785,183861
4533,76,9087,183745,183821
9024,76,9182,183726,183802
5912,76,9202,183782,183858
1545,76,9245,183815,183891
9818,76,9289,183847,183923
2011,76,9309,183903,183979
4300,76,9316,183972,184048
4507,76,9377,183987,184063
7783,76,9381,184059,184135
2463,76,9431,184085,184161
4880,76,9481,184111,184187
5627,76,9593,184075,184151
5889,76,9955,183789,183865
4706,76,9967,183853,183929
861,212,551,193209,193421
863,212,724,193112,193324
5401,77,8042,186006,186083
5034,77,8094,186031,186108
6778,77,8142,186060,186137
8759,77,8162,186117,186194
8589,77,8205,186151,186228
6543,77,8207,186226,186303
4579,77,8291,186219,186296
9748,77,8391,186196,186273
1317,77,8418,186246,186323
7698,77,8439,186302,186379
9522,77,8509,186309,186386
3773,77,8515,186380,186457
4218,77,8566,186406,186483
4067,77,8571,186478,186555
6367,77,8791,186335,186412
8794,77,8859,186344,186421
9541,77,8930,186350,186427
9478,77,9219,186138,186215
1236,77,9298,186136,186213
3392,77,9338,186173,186250
1205,77,9351,186237,186314
1116,77,9374,186291,186368
3268,77,9609,186133,186210
4703,77,9849,185970,186047
5426,77,9942,185954,186031
196,213,69,195768,195981
4786,78,8074,187976,188054
4597,78,8149,187979,188057
4945,78,8151,188055,188133
5237,78,8207,188077,188155
8401,78,8207,188155,188233
7252,78,8210,188230,188308
1735,78,8251,188267,188345
8244,78,8301,188295,188373
9837,78,8313,188361,188439
7623,78,8391,188361,188439
7195,78,8484,188346,188424
4332,78,8546,188362,188440
6654,78,8752,188234,188312
7927,78,8767,188297,188375
8189,78,8771,188371,188449
4184,78,8810,188410,188488
1217,78,8852,188446,188524
7073,78,8865,188511,188589
6962,78,8868,188586,188664
4373,78,8966,188566,188644
4798,78,9153,188457,188535
8536,78,9185,188503,188581
3683,78,9398,188368,188446
9810,78,9495,188349,188427
9723,78,9497,188425,188503
7386,78,9613,188387,188465
6271,78,9617,188461,188539
6166,78,9625,188531,188609
7313,78,9729,188505,188583
9263,78,9821,188491,188569
1114,78,9822,188568,188646
6254,78,9872,188596,188674
5156,78,9931,188615,188693
499,214,728,197760,197974
820,214,952,197614,197828
8102,79,8052,190728,190807
7652,79,8110,190749,190828
3222,79,8235,190703,190782
6040,79,8258,190759,190838
9833,79,8408,190688,190767
6030,79,8472,190703,190782
7946,79,8512,190742,190821
4540,79,8792,190541,190620
7260,79,8793,190619,190698
9298,79,8806,190685,190764
9315,79,8864,190706,190785
4009,79,8888,190761,190840
9845,79,8899,190829,190908
2716,79,8909,190898,190977
4074,79,8924,190962,191041
9846,79,8933,191032,191111
6540,79,8990,191054,191133
2609,79,8992,191131,191210
5067,79,9196,191006,191085
5716,79,9208,191073,191152
3892,79,9360,191000,191079
4716,79,9547,190892,190971
4944,79,9708,190810,190889
6118,79,9742,190855,190934
2494,79,9871,190805,190884
7832,79,9897,190858,190937
4591,79,9985,190849,190928
379,215,397,200380,200595
956,215,490,200366,200581
733,215,606,200329,200544
387,215,777,200237,200452
810,215,839,200254,200469
430,215,894,200278,200493
2719,80,8030,193357,193437
2596,80,8057,193410,193490
7919,80,8181,193366,193446
6002,80,8268,193359,193439
3746,80,8358,193349,193429
2119,80,8367,193420,193500
4245,80,8433,193434,193514
3637,80,8466,193481,193561
7375,80,8474,193553,193633
9089,80,8487,193620,193700
2459,80,8501,193686,193766
1081,80,8796,193471,193551
8920,80,8848,193499,193579
1821,80,8974,193453,193533
8944,80,8988,193519,193599
7708,80,9107,193480,193560
4308,80,9306,193361,193441
1503,80,9347,193400,193480
8090,80,9347,193480,193560
3550,80,9468,193439,193519
9258,80,9495,193492,193572
6521,80,9509,193558,193638
9353,80,9543,193604,193684
8615,80,9606,193621,193701
6059,80,9776,193531,193611
6244,80,9810,193577,193657
3429,80,9822,193645,193725
618,216,232,203179,203395
341,216,852,202639,202855
725,216,916,202655,202871
9735,81,8016,195771,195852
1926,81,8055,195813,195894
9641,81,8085,195864,195945
6783,81,8098,195932,196013
2709,81,8103,196008,196089
8864,81,8114,196078,196159
4197,81,8217,196056,196137
6103,81,8660,195694,195775
4746,81,8665,195770,195851
8156,81,8670,195846,195927
9733,81,8699,195898,195979
3315,81,8708,195970,196051
6604,81,8823,195936,196017
5446,81,8859,195981,196062
6257,81,8876,196045,196126
3113,81,8883,196119,196200
7526,81,9013,196070,196151
5298,81,9022,196142,196223
4141,81,9089,196156,196237
6804,81,9173,196153,196234
2336,81,9191,196216,196297
3445,81,9209,196279,196360
2843,81,9297,196272,196353
9357,81,9353,196297,196378
1477,81,9363,196368,196449
6898,81,9479,196333,196414
6751,81,9550,196343,196424
1946,81,9617,196357,196438
6889,81,9622,196433,196514
4638,81,9689,196447,196528
2223,81,9867,196350,196431
4836,81,9872,196426,196507
7687,81,9908,196471,196552
8436,81,9981,196479,196560
1707,81,9996,196545,196626
453,217,139,206347,206564
693,217,190,206377,206594
976,217,247,206401,206618
167,217,332,206397,206614
340,217,358,206452,206669
361,217,462,206429,206646
9868,82,8023,199085,199167
6381,82,8109,199081,199163
5793,82,8118,199154,199236
4744,82,8191,199163,199245
8494,82,8254,199182,199264
7013,82,8282,199236,199318
9521,82,8376,199224,199306
4267,82,8407,199275,199357
6698,82,8438,199326,199408
4316,82,8469,199377,199459
8247,82,8471,199457,199539
3662,82,8494,199516,199598
8538,82,8655,199437,199519
2265,82,8689,199485,199567
8613,82,8718,199538,199620
5570,82,8764,199574,199656
3645,82,8766,199654,199736
9647,82,8839,199663,199745
1493,82,8918,199666,199748
3240,82,9076,199590,199672
6829,82,9168,199580,199662
9166,82,9219,199611,199693
6284,82,9271,199641,199723
1599,82,9376,199618,199700
6458,82,9638,199438,199520
5407,82,9882,199276,199358
344,218,168,208936,209154
755,218,233,208953,209171
8071,83,8021,201383,201466
9419,83,8053,201434,201517
9928,83,8087,201483,201566
7418,83,8135,201518,201601
9719,83,8139,201597,201680
5795,83,8178,201641,201724
6141,83,8190,201712,201795
9890,83,8263,201722,201805
1384,83,8425,201643,201726
4911,83,8473,201678,201761
4825,83,8515,201719,201802
5559,83,8579,201738,201821
2292,83,8584,201816,201899
1373,83,8588,201895,201978
5808,83,8754,201812,201895
8114,83,8916,201733,201816
5202,83,9007,201725,201808
7431,83,9042,201773,201856
2580,83,9076,201822,201905
5316,83,9218,201763,201846
1178,83,9381,201683,201766
6233,83,9448,201699,201782
1834,83,9601,201629,201712
8846,83,9687,201626,201709
7937,83,9800,201596,201679
354,219,514,210829,211048
9349,84,8012,203550,203634
6174,84,8028,203618,203702
2520,84,8115,203615,203699
5269,84,8154,203660,203744
4099,84,8219,203679,203763
2553,84,8239,203743,203827
2476,84,8242,203824,203908
3148,84,8244,203906,203990
7567,84,8330,203904,203988
9703,84,8363,203955,204039
7350,84,8385,204017,204101
4440,84,8484,204002,204086
8742,84,8539,204031,204115
4193,84,8576,204078,204162
5762,84,8599,204139,204223
8250,84,8628,204194,204278
8146,84,8791,204115,204199
1330,84,8820,204170,204254
8940,84,8929,204145,204229
4740,84,9000,204158,204242
4601,84,9017,204225,204309
3176,84,9129,204197,204281
9051,84,9184,204226,204310
8054,84,9242,204252,204336
8836,84,9309,204269,204353
1958,84,9325,204337,204421
3538,84,9361,204385,204469
1616,84,9425,204405,204489
2723,84,9556,204358,204442
4494,84,9630,204368,204452
5560,84,9671,204411,204495
9699,84,9738,204428,204512
3809,84,9783,204467,204551
5698,84,9824,204510,204594
2304,84,9832,204586,204670
494,220,134,214232,214452
515,220,985,213465,213685
5991,85,8096,206574,206659
5009,85,8098,206657,206742
6037,85,8193,206647,206732
1700,85,8239,206686,206771
6855,85,8350,206660,206745
6846,85,8506,206589,206674
3505,85,8602,206578,206663
1360,85,8624,206641,206726
4164,85,8634,206716,206801
6163,85,8924,206511,206596
8033,85,8961,206559,206644
5196,85,8980,206625,206710
3034,85,9359,206331,206416
7308,85,9601,206174,206259
5931,85,9654,206206,206291
8059,85,9674,206271,206356
8350,85,9749,206281,206366
6021,85,9930,206185,206270
9838,85,9951,206249,206334
4254,85,9965,206320,206405
511,221,560,215674,215895
805,221,755,215564,215785
5108,86,8046,208494,208580
5197,86,8136,208490,208576
1896,86,8190,208522,208608
5500,86,8268,208530,208616
3443,86,8291,208593,208679
6009,86,8296,208674,208760
5409,86,8304,208752,208838
6033,86,8308,208834,208920
1382,86,8333,208895,208981
1066,86,8345,208969,209055
1481,86,8354,209046,209132
3469,86,8393,209093,209179
5246,86,8420,209152,209238
3140,86,8461,209197,209283
8463,86,8714,209030,209116
8094,86,8861,208969,209055
4145,86,9051,208865,208951
3439,86,9058,208944,209030
2229,86,9262,208826,208912
8828,86,9275,208899,208985
3366,86,9282,208978,209064
1711,86,9308,209038,209124
9706,86,9345,209087,209173
3355,86,9744,208774,208860
5647,86,9814,208790,208876
8875,86,9841,208849,208935
4142,86,9923,208853,208939
815,222,104,218622,218844
598,222,142,218670,218892
728,222,435,218463,218685
835,222,490,218494,218716
202,222,888,218182,218404
654,222,951,218205,218427
4367,87,8076,211302,211389
2802,87,8158,211307,211394
2951,87,8213,211339,211426
7608,87,8290,211349,211436
1939,87,8318,211408,211495
5587,87,8328,211485,211572
5417,87,8390,211510,211597
6196,87,8397,211590,211677
2061,87,8439,211635,211722
4654,87,8476,211685,211772
3607,87,8507,211741,211828
4265,87,8512,211823,211910
8396,87,8567,211855,211942
9114,87,8636,211873,211960
8100,87,8680,211916,212003
2533,87,8884,211799,211886
3732,87,8886,211884,211971
3647,87,8899,211958,212045
5005,87,8902,212042,212129
3139,87,8917,212114,212201
6206,87,9051,212067,212154
2956,87,9177,212028,212115
9625,87,9333,211959,212046
2386,87,9361,212018,212105
4856,87,9398,212068,212155
6241,87,9422,212131,212218
7662,87,9506,212134,212221
6225,87,9520,212207,212294
1008,87,9557,212257,212344
1533,87,9665,212236,212323
8909,87,9668,212320,212407
6938,87,9676,212399,212486
3359,87,9698,212464,212551
5479,87,9829,212420,212507
8499,87,9838,212498,212585
5949,87,9840,212583,212670
5662,87,9902,212608,212695
3475,87,9906,212691,212778
5925,87,9945,212739,212826
3542,87,9976,212795,212882
390,223,97,222625,222848
859,223,538,222271,222494
115,223,569,222327,222550
983,223,956,222027,222250
9064,88,8012,215194,215282
1053,88,8070,215224,215312
1302,88,8088,215294,215382
6495,88,8115,215355,215443
9726,88,8177,215381,215469
6780,88,8232,215414,215502
5550,88,8434,215300,215388
5358,88,8467,215355,215443
6762,88,8489,215421,215509
1173,88,8707,215291,215379
7533,88,8772,215314,215402
1075,88,8899,215275,215363
6811,88,8906,215356,215444
5379,88,8932,215418,215506
3617,88,8991,215447,215535
8890,88,9058,215468,215556
6809,88,9097,215517,215605
4061,88,9107,215595,215683
7764,88,9126,215664,215752
9095,88,9126,215752,215840
3548,88,9186,215780,215868
2684,88,9318,215736,215824
9973,88,9342,215800,215888
9276,88,9491,215739,215827
1985,88,9612,215706,215794
1719,88,9676,215730,215818
4377,88,9730,215764,215852
6324,88,9851,215731,215819
9794,88,9878,215792,215880
1361,88,9897,215861,215949
6978,88,9954,215892,215980
306,224,130,225668,225892
258,224,373,225513,225737
910,224,482,225492,225716
483,224,520,225542,225766
869,224,524,225626,225850
624,224,969,225269,225493
5052,89,8042,218420,218509
8319,89,8153,218398,218487
2950,89,8442,218198,218287
7571,89,8572,218157,218246
2773,89,8612,218206,218295
2190,89,8680,218227,218316
5432,89,8709,218287,218376
6080,89,8927,218158,218247
8752,89,8940,218234,218323
8134,89,8949,218314,218403
2865,89,8955,218397,218486
5239,89,9054,218387,218476
9653,89,9119,218411,218500
7026,89,9253,218366,218455
8923,89,9300,218408,218497
7771,89,9333,218464,218553
4967,89,9379,218507,218596
9589,89,9458,218517,218606
4180,89,9568,218496,218585
4790,89,9589,218564,218653
1741,89,9596,218646,218735
7875,89,9623,218708,218797
1288,89,9767,218653,218742
4296,89,9864,218645,218734
9107,89,9890,218708,218797
5019,89,9994,218693,218782
756,225,556,228084,228309
931,225,716,228013,228238
2833,90,8173,220781,220871
7012,90,8189,220855,220945
6231,90,8254,220880,220970
4877,90,8410,220814,220904
8904,90,8525,220789,220879
1329,90,8584,220820,220910
5070,90,8782,220712,220802
7137,90,8783,220801,220891
3725,90,8786,220888,220978
4020,90,8870,220894,220984
9124,90,8962,220892,220982
3930,90,8982,220962,221052
2611,90,9079,220955,221045
1016,90,9161,220963,221053
2402,90,9295,220919,221009
3265,90,9339,220965,221055
9385,90,9653,220741,220831
2582,90,9666,220818,220908
3686,90,9693,220881,220971
1528,90,9831,220833,220923
2090,90,9888,220866,220956
7797,90,9945,220899,220989
564,226,897,229901,230127
668,226,927,229961,230187
2987,91,8022,223092,223183
4167,91,8094,223111,223202
4394,91,8115,223181,223272
1794,91,8291,223096,223187
2792,91,8343,223135,223226
7190,91,8344,223225,223316
1595,91,8366,223294,223385
7739,91,8491,223260,223351
8155,91,8515,223327,223418
5745,91,8562,223371,223462
6957,91,8571,223453,223544
5130,91,8656,223459,223550
8873,91,8876,223330,223421
1960,91,8893,223404,223495
3793,91,8910,223478,223569
9752,91,8961,223518,223609
7562,91,9033,223537,223628
7208,91,9072,223589,223680
7982,91,9085,223667,223758
7729,91,9125,223718,223809
1556,91,9215,223719,223810
8212,91,9426,223599,223690
4648,91,9451,223665,223756
3446,91,9554,223653,223744
9540,91,9557,223741,223832
6094,91,9633,223756,223847
4896,91,9872,223608,223699
4993,91,9976,223595,223686
3744,91,9995,223667,223758
304,227,188,233429,233656
212,227,215,233493,233720
2286,92,8068,225867,225959
2733,92,8184,225843,225935
6837,92,8190,225929,226021
6144,92,8294,225917,226009
8617,92,8414,225889,225981
2700,92,8550,225845,225937
2373,92,8633,225854,225946
5978,92,8760,225819,225911
7892,92,8835,225836,225928
3261,92,8843,225920,226012
4487,92,8917,225938,226030
2821,92,8966,225981,226073
5623,92,9112,225927,226019
4863,92,9232,225899,225991
3993,92,9336,225887,225979
4764,92,9340,225975,226067
8467,92,9420,225987,226079
1185,92,9507,225992,226084
7926,92,9757,225834,225926
5728,92,9837,225846,225938
398,228,108,235531,235759
237,228,133,235598,235826
342,228,330,235493,235721
918,228,381,235534,235762
170,228,902,235105,235333
4213,93,8093,228142,228235
7391,93,8115,228213,228306
2926,93,8128,228293,228386
3428,93,8168,228346,228439
4884,93,8228,228379,228472
3803,93,8292,228408,228501
4569,93,8302,228491,228584
5114,93,8357,228529,228622
8663,93,8360,228619,228712
2149,93,8419,228653,228746
4926,93,8477,228688,228781
7707,93,8483,228775,228868
1177,93,8573,228778,228871
2056,93,8590,228854,228947
1086,93,8658,228879,228972
8878,93,8659,228971,229064
6633,93,8678,229045,229138
9303,93,8813,229003,229096
1555,93,8921,228988,229081
2981,93,8981,229021,229114
3565,93,9047,229048,229141
9789,93,9109,229079,229172
3937,93,9131,229150,229243
9610,93,9142,229232,229325
7774,93,9146,229321,229414
7678,93,9185,229375,229468
3151,93,9438,229215,229308
7143,93,9487,229259,229352
1119,93,9543,229296,229389
2766,93,9564,229368,229461
5700,93,9576,229449,229542
4903,93,9724,229394,229487
5600,93,9749,229462,229555
7303,93,9752,229552,229645
6983,93,9829,229568,229661
480,229,103,239251,239480
801,229,275,239172,239401
888,229,382,239158,239387
764,229,605,239028,239257
980,229,788,238938,239167
7359,94,8011,231944,232038
6868,94,8088,231961,232055
8014,94,8209,231934,232028
9821,94,8226,232011,232105
9374,94,8308,232023,232117
9523,94,8343,232082,232176
1067,94,8356,232163,232257
7553,94,8429,232184,232278
4702,94,8450,232257,232351
1898,94,8480,232321,232415
6624,94,8492,232403,232497
5159,94,8510,232479,232573
1796,94,8535,232548,232642
3023,94,8539,232638,232732
3356,94,8569,232702,232796
6867,94,8652,232713,232807
