Process,Burst Time,Arrival Time,Waiting Time,Turn Around Time
5776,22,9282,45180,45202
6961,22,9287,45197,45219
4304,22,9323,45183,45205
6273,22,9327,45201,45223
6743,22,9400,45150,45172
7861,22,9452,45120,45142
8662,22,9601,44993,45015
7218,22,9712,44904,44926
9059,22,9745,44893,44915
6128,22,9983,44677,44699
1376,22,9996,44686,44708
8104,22,9997,44707,44729
5510,23,8097,46629,46652
1612,23,8241,46508,46531
9015,23,8290,46482,46505
8907,23,8339,46456,46479
4441,23,8345,46473,46496
4627,23,8520,46321,46344
5693,23,8529,46335,46358
7363,23,8637,46250,46273
3652,23,8676,46234,46257
4071,23,8753,46180,46203
2362,23,8754,46202,46225
9956,23,8839,46140,46163
1263,23,8867,46135,46158
4263,23,8881,46144,46167
9992,23,8925,46123,46146
5712,23,9108,45963,45986
6265,23,9211,45883,45906
8652,23,9367,45750,45773
2569,23,9374,45766,45789
5586,23,9389,45774,45797
5429,23,9529,45657,45680
1010,23,9543,45666,45689
5972,23,9577,45655,45678
7651,23,9658,45597,45620
7187,23,9711,45567,45590
6016,23,9723,45578,45601
6638,23,9794,45530,45553
7445,23,9833,45514,45537
9295,23,9849,45521,45544
2765,23,9852,45541,45564
8263,23,9917,45499,45522
1248,23,9995,45444,45467
3327,24,8101,47361,47385
5953,24,8159,47327,47351
2977,24,8292,47218,47242
3699,24,8398,47136,47160
9954,24,8469,47089,47113
6264,24,8561,47021,47045
6969,24,8579,47027,47051
6722,24,8655,46975,46999
8893,24,8656,46998,47022
5069,24,8804,46874,46898
7998,24,8839,46863,46887
3712,24,8955,46771,46795
7161,24,9020,46730,46754
5309,24,9023,46751,46775
2316,24,9161,46637,46661
4525,24,9201,46621,46645
4124,24,9241,46605,46629
5318,24,9354,46516,46540
6478,24,9555,46339,46363
2040,24,9631,46287,46311
3052,24,9687,46255,46279
7104,24,9719,46247,46271
5116,24,9721,46269,46293
4515,24,9809,46205,46229
2567,24,9814,46224,46248
3889,24,9844,46218,46242
2408,24,9903,46183,46207
2367,24,9967,46143,46167
6484,25,8066,48068,48093
4188,25,8135,48024,48049
1078,25,8159,48025,48050
2619,25,8169,48040,48065
4025,25,8194,48040,48065
7331,25,8243,48016,48041
3844,25,8275,48009,48034
6836,25,8446,47863,47888
6332,25,8524,47810,47835
2233,25,8540,47819,47844
9009,25,8601,47783,47808
4528,25,8626,47783,47808
7604,25,8802,47632,47657
8641,25,8821,47638,47663
9998,25,8822,47662,47687
6802,25,8903,47606,47631
1504,25,8937,47597,47622
5088,25,9082,47477,47502
3001,25,9134,47450,47475
2465,25,9189,47420,47445
9643,25,9201,47433,47458
5437,25,9357,47302,47327
6319,25,9470,47214,47239
9558,25,9597,47112,47137
4291,25,9659,47075,47100
4134,25,9678,47081,47106
2012,25,9679,47105,47130
8834,25,9763,47046,47071
8441,25,9798,47036,47061
9307,25,9903,46956,46981
1914,25,9988,46896,46921
1856,25,9996,46913,46938
7973,26,8196,48738,48764
8349,26,8244,48716,48742
3284,26,8293,48693,48719
7523,26,8357,48655,48681
7471,26,8475,48563,48589
7976,26,8524,48540,48566
2683,26,8538,48552,48578
1583,26,8540,48576,48602
2134,26,8663,48479,48505
9181,26,8725,48443,48469
1195,26,8769,48425,48451
5260,26,8778,48442,48468
9186,26,8787,48459,48485
9630,26,8835,48437,48463
7917,26,9026,48272,48298
9681,26,9039,48285,48311
6235,26,9045,48305,48331
2392,26,9075,48301,48327
6522,26,9077,48325,48351
9479,26,9411,48017,48043
3254,26,9449,48005,48031
9481,26,9463,48017,48043
2931,26,9496,48010,48036
8404,26,9509,48023,48049
2193,26,9598,47960,47986
5230,26,9598,47986,48012
7942,26,9669,47941,47967
1669,26,9732,47904,47930
7513,26,9913,47749,47775
7259,26,9939,47749,47775
1340,26,9944,47770,47796
6149,26,9954,47786,47812
7263,26,9990,47776,47802
2686,26,9994,47798,47824
9836,27,8010,49808,49835
6862,27,8025,49820,49847
4747,27,8081,49791,49818
3870,27,8198,49701,49728
1079,27,8269,49657,49684
9158,27,8295,49658,49685
8830,27,8434,49546,49573
5660,27,8552,49455,49482
5112,27,8577,49457,49484
7941,27,8583,49478,49505
2031,27,8585,49503,49530
3991,27,8631,49484,49511
6955,27,8743,49399,49426
5384,27,8753,49416,49443
2010,27,8855,49341,49368
8260,27,8919,49304,49331
9056,27,8984,49266,49293
3582,27,9000,49277,49304
7173,27,9162,49142,49169
6369,27,9210,49121,49148
6246,27,9257,49101,49128
4450,27,9272,49113,49140
4094,27,9463,48949,48976
4873,27,9544,48895,48922
3461,27,9702,48764,48791
6912,27,9742,48751,48778
4022,27,9749,48771,48798
1904,27,9797,48750,48777
9659,28,8033,50541,50569
3917,28,8080,50522,50550
8905,28,8166,50464,50492
7625,28,8272,50386,50414
3206,28,8322,50364,50392
7409,28,8405,50309,50337
5598,28,8464,50278,50306
1459,28,8524,50246,50274
6510,28,8568,50230,50258
8709,28,8586,50240,50268
6496,28,8607,50247,50275
9542,28,8637,50245,50273
6680,28,8816,50094,50122
3161,28,8852,50086,50114
5122,28,8885,50081,50109
6679,28,8886,50108,50136
8682,28,8899,50123,50151
5395,28,8970,50080,50108
5670,28,9092,49986,50014
4093,28,9103,50003,50031
9738,28,9186,49948,49976
6630,28,9283,49879,49907
4791,28,9496,49694,49722
5641,28,9504,49714,49742
2807,28,9592,49654,49682
4651,28,9737,49537,49565
1873,28,9753,49549,49577
1140,28,9881,49449,49477
5691,28,9893,49465,49493
9563,29,8086,51300,51329
7059,29,8125,51290,51319
2170,29,8212,51232,51261
3164,29,8325,51148,51177
9798,29,8461,51041,51070
5340,29,8476,51055,51084
2305,29,8486,51074,51103
6013,29,8501,51088,51117
1597,29,8553,51065,51094
1605,29,8736,50911,50940
3907,29,8799,50877,50906
3051,29,8861,50844,50873
4072,29,8876,50858,50887
9736,29,8941,50822,50851
7394,29,8955,50837,50866
2361,29,8995,50826,50855
3147,29,9009,50841,50870
8831,29,9031,50848,50877
4068,29,9141,50767,50796
1447,29,9200,50737,50766
5126,29,9253,50713,50742
7049,29,9257,50738,50767
8358,29,9321,50703,50732
5875,29,9415,50638,50667
2378,29,9522,50560,50589
6097,29,9532,50579,50608
8157,29,9536,50604,50633
9734,29,9537,50632,50661
1601,29,9575,50623,50652
8688,29,9643,50584,50613
6116,29,9797,50459,50488
3365,29,9865,50420,50449
3695,29,9888,50426,50455
1806,29,9896,50447,50476
9950,29,9900,50472,50501
9533,29,9919,50482,50511
4064,29,9937,50493,50522
1661,29,9948,50511,50540
1169,29,9958,50530,50559
9105,30,8014,52503,52533
4364,30,8074,52473,52503
9635,30,8077,52500,52530
7299,30,8096,52511,52541
9474,30,8163,52474,52504
4578,30,8262,52405,52435
9213,30,8287,52410,52440
6437,30,8414,52313,52343
4763,30,8415,52342,52372
4305,30,8732,52055,52085
4007,30,8754,52063,52093
6558,30,8754,52093,52123
7408,30,8758,52119,52149
1563,30,8780,52127,52157
2495,30,8887,52050,52080
8594,30,8902,52065,52095
4275,30,8915,52082,52112
9168,30,8970,52057,52087
7717,30,9004,52053,52083
3729,30,9089,51998,52028
6808,30,9089,52028,52058
1271,30,9372,51775,51805
1009,30,9383,51794,51824
5263,30,9385,51822,51852
9309,30,9496,51741,51771
9778,30,9511,51756,51786
1034,30,9515,51782,51812
4994,30,9594,51733,51763
5411,30,9972,51385,51415
8230,30,9996,51391,51421
8918,30,9996,51421,51451
1589,31,8092,53355,53386
7412,31,8146,53332,53363
2972,31,8147,53362,53393
9133,31,8196,53344,53375
1775,31,8254,53317,53348
9013,31,8273,53329,53360
5858,31,8409,53224,53255
3145,31,8519,53145,53176
6806,31,8557,53138,53169
3435,31,8621,53105,53136
2561,31,8685,53072,53103
8479,31,8700,53088,53119
5394,31,8723,53096,53127
8810,31,8736,53114,53145
3000,31,8815,53066,53097
2957,31,8858,53054,53085
6480,31,8887,53056,53087
2053,31,8914,53060,53091
7779,31,8926,53079,53110
2403,31,9024,53012,53043
7304,31,9047,53020,53051
5870,31,9195,52903,52934
5823,31,9237,52892,52923
9539,31,9318,52842,52873
8561,31,9342,52849,52880
5308,31,9366,52856,52887
4437,31,9386,52867,52898
9509,31,9524,52760,52791
3134,31,9538,52777,52808
8983,31,9566,52780,52811
2637,31,9605,52772,52803
7334,31,9621,52787,52818
7858,31,9634,52805,52836
5659,31,9645,52825,52856
8684,31,9706,52795,52826
7459,31,9767,52765,52796
4497,31,9890,52673,52704
3713,31,9893,52701,52732
4586,31,9940,52685,52716
7904,31,9952,52704,52735
5780,32,8021,54666,54698
2008,32,8080,54639,54671
3876,32,8096,54655,54687
8696,32,8124,54659,54691
2999,32,8181,54634,54666
1300,32,8230,54617,54649
6810,32,8264,54615,54647
3768,32,8281,54630,54662
9472,32,8285,54658,54690
4894,32,8291,54684,54716
8539,32,8310,54697,54729
3619,32,8339,54700,54732
4808,32,8415,54656,54688
4162,32,8560,54543,54575
4959,32,8597,54538,54570
3425,32,8631,54536,54568
4895,32,8640,54559,54591
1181,32,8661,54570,54602
7439,32,8676,54587,54619
1482,32,8717,54578,54610
6717,32,8837,54490,54522
3215,32,8838,54521,54553
8837,32,8843,54548,54580
3901,32,8878,54545,54577
7632,32,8878,54577,54609
9210,32,8942,54545,54577
1782,32,8954,54565,54597
1956,32,8956,54595,54627
5255,32,8965,54618,54650
7316,32,9151,54464,54496
8415,32,9183,54464,54496
8891,32,9264,54415,54447
6554,32,9563,54148,54180
1030,32,9664,54079,54111
7685,32,9696,54079,54111
3808,32,9966,53841,53873
2846,32,9996,53843,53875
4331,33,8228,55643,55676
7202,33,8423,55481,55514
7151,33,8589,55348,55381
1781,33,8614,55356,55389
3076,33,8760,55243,55276
9732,33,8802,55234,55267
2224,33,8888,55181,55214
8348,33,8952,55150,55183
8220,33,9055,55080,55113
1778,33,9077,55091,55124
5724,33,9287,54914,54947
5331,33,9313,54921,54954
5862,33,9349,54918,54951
3571,33,9375,54925,54958
4681,33,9379,54954,54987
9054,33,9400,54966,54999
9764,33,9423,54976,55009
2876,33,9577,54855,54888
8092,33,9594,54871,54904
9390,33,9679,54819,54852
8694,33,9787,54744,54777
8672,33,9860,54704,54737
1767,34,8046,56551,56585
9096,34,8175,56456,56490
8438,34,8226,56439,56473
6243,34,8291,56408,56442
1872,34,8368,56365,56399
3402,34,8481,56286,56320
9011,34,8481,56320,56354
3566,34,8609,56226,56260
5208,34,8642,56227,56261
2115,34,8823,56080,56114
8757,34,8849,56088,56122
2151,34,8879,56092,56126
8382,34,8920,56085,56119
3945,34,8928,56111,56145
2467,34,8968,56105,56139
4776,34,8973,56134,56168
8995,34,9108,56033,56067
2430,34,9123,56052,56086
7639,34,9243,55966,56000
6432,34,9308,55935,55969
7248,34,9373,55904,55938
2009,34,9482,55829,55863
3135,34,9523,55822,55856
2746,34,9749,55630,55664
8333,34,9783,55630,55664
6315,34,9906,55541,55575
3570,34,9922,55559,55593
9549,34,9979,55536,55570
1882,35,8049,57500,57535
7984,35,8054,57530,57565
1686,35,8127,57492,57527
2014,35,8162,57492,57527
1705,35,8306,57383,57418
1400,35,8309,57415,57450
9518,35,8408,57351,57386
7986,35,8426,57368,57403
7292,35,8504,57325,57360
7206,35,8565,57299,57334
4677,35,8581,57318,57353
9601,35,8606,57328,57363
1478,35,8672,57297,57332
7038,35,8720,57284,57319
3368,35,8809,57230,57265
8780,35,8812,57262,57297
7601,35,8824,57285,57320
8316,35,9022,57122,57157
1899,35,9140,57039,57074
6669,35,9353,56861,56896
5884,35,9438,56811,56846
1414,35,9485,56799,56834
2747,35,9565,56754,56789
9741,35,9566,56788,56823
4626,35,9635,56754,56789
5956,35,9651,56773,56808
7947,35,9694,56765,56800
1455,35,9738,56756,56791
3603,35,9781,56748,56783
1812,35,9833,56731,56766
2578,35,9834,56765,56800
1749,35,9889,56745,56780
3726,35,9905,56764,56799
3893,35,9914,56790,56825
1648,36,8019,58720,58756
9826,36,8020,58755,58791
6760,36,8228,58583,58619
7897,36,8273,58574,58610
3003,36,8535,58348,58384
2629,36,8575,58344,58380
4617,36,8623,58332,58368
7911,36,8624,58367,58403
8115,36,8632,58395,58431
2391,36,8754,58309,58345
7615,36,8767,58332,58368
1997,36,8769,58366,58402
1396,36,8798,58373,58409
6785,36,8807,58400,58436
1928,36,8810,58433,58469
7183,36,8940,58339,58375
3913,36,8997,58318,58354
9289,36,9110,58241,58277
4892,36,9187,58200,58236
7753,36,9225,58198,58234
9299,36,9229,58230,58266
2663,36,9247,58248,58284
1875,36,9251,58280,58316
7663,36,9262,58305,58341
9265,36,9314,58289,58325
3352,36,9351,58288,58324
1313,36,9368,58307,58343
7124,36,9461,58250,58286
2270,36,9610,58137,58173
4088,36,9637,58146,58182
1723,36,9684,58135,58171
3047,36,9741,58114,58150
5442,36,9778,58113,58149
5498,36,9883,58044,58080
9925,36,9976,57987,58023
9406,36,9990,58009,58045
6614,37,8045,59990,60027
9129,37,8071,60001,60038
6259,37,8164,59945,59982
4583,37,8345,59801,59838
1123,37,8364,59819,59856
9084,37,8448,59772,59809
1200,37,8451,59806,59843
8036,37,8496,59798,59835
5839,37,8554,59777,59814
5351,37,8565,59803,59840
5385,37,8574,59831,59868
3671,37,8602,59840,59877
2135,37,8658,59821,59858
6474,37,8704,59812,59849
8815,37,8704,59849,59886
6230,37,8763,59827,59864
6649,37,8764,59863,59900
6730,37,8808,59856,59893
8022,37,8810,59891,59928
7538,37,8873,59865,59902
2133,37,8882,59893,59930
1452,37,8905,59907,59944
2380,37,8987,59862,59899
9917,37,9143,59743,59780
9493,37,9176,59747,59784
2530,37,9186,59774,59811
8951,37,9385,59612,59649
5100,37,9386,59648,59685
7233,37,9436,59635,59672
7617,37,9512,59596,59633
9085,37,9528,59617,59654
5334,37,9535,59647,59684
3320,37,9617,59602,59639
9111,37,9637,59619,59656
2756,37,9706,59587,59624
4824,37,9724,59606,59643
4608,37,9744,59623,59660
2501,37,9792,59612,59649
3805,37,9904,59537,59574
1021,37,9905,59573,59610
7031,37,9921,59594,59631
4424,37,9923,59629,59666
7265,37,9956,59633,59670
2862,38,8093,61533,61571
7628,38,8229,61435,61473
2070,38,8230,61472,61510
1082,38,8363,61377,61415
2350,38,8398,61380,61418
7227,38,8399,61417,61455
6236,38,8477,61377,61415
4593,38,8511,61381,61419
6335,38,8519,61411,61449
3968,38,8646,61322,61360
3166,38,8660,61346,61384
4897,38,8678,61366,61404
2394,38,8682,61400,61438
2075,38,8749,61371,61409
9417,38,8829,61329,61367
4000,38,8887,61309,61347
9463,38,9109,61125,61163
5283,38,9163,61109,61147
1405,38,9339,60971,61009
8127,38,9456,60892,60930
5207,38,9492,60894,60932
2108,38,9567,60857,60895
3492,38,9572,60890,60928
7559,38,9609,60891,60929
2949,38,9639,60899,60937
3625,38,9793,60783,60821
6014,38,9864,60750,60788
1558,38,9952,60700,60738
8762,39,8072,62618,62657
5453,39,8104,62625,62664
2103,39,8125,62643,62682
4833,39,8180,62627,62666
8251,39,8284,62562,62601
3098,39,8369,62516,62555
1658,39,8495,62429,62468
1048,39,8539,62424,62463
7579,39,8571,62431,62470
6784,39,8584,62457,62496
3540,39,8666,62414,62453
9771,39,8784,62335,62374
4499,39,8824,62334,62373
3287,39,8908,62289,62328
6074,39,8915,62321,62360
3838,39,8919,62356,62395
2005,39,8973,62341,62380
1572,39,8976,62377,62416
5835,39,9024,62368,62407
8342,39,9040,62391,62430
5400,39,9052,62418,62457
2046,39,9302,62207,62246
9534,39,9377,62171,62210
8430,39,9523,62064,62103
4447,39,9575,62051,62090
3302,39,9784,61881,61920
9739,39,9803,61901,61940
8568,39,9933,61810,61849
8922,40,8186,63596,63636
1992,40,8223,63599,63639
5397,40,8325,63537,63577
8443,40,8435,63467,63507
1888,40,8440,63502,63542
3353,40,8496,63486,63526
9901,40,8722,63300,63340
7757,40,8763,63299,63339
3989,40,8798,63304,63344
8107,40,8806,63336,63376
3449,40,8826,63356,63396
9856,40,8850,63372,63412
1215,40,8950,63312,63352
3184,40,9002,63300,63340
4806,40,9096,63246,63286
1037,40,9150,63232,63272
9041,40,9162,63260,63300
4472,40,9163,63299,63339
6602,40,9183,63319,63359
2988,40,9190,63352,63392
6105,40,9248,63334,63374
6536,40,9295,63327,63367
9799,40,9303,63359,63399
3269,40,9355,63347,63387
9507,40,9367,63375,63415
8379,40,9463,63319,63359
4084,40,9592,63230,63270
2883,40,9606,63256,63296
6896,40,9703,63199,63239
4843,40,9793,63149,63189
3081,40,9840,63142,63182
9578,40,9923,63099,63139
5941,40,9986,63076,63116
4168,41,8043,65059,65100
5037,41,8074,65069,65110
9365,41,8393,64791,64832
9410,41,8405,64820,64861
1552,41,8549,64717,64758
1909,41,8606,64701,64742
1747,41,8747,64601,64642
2729,41,8804,64585,64626
6178,41,8820,64610,64651
2132,41,8822,64649,64690
1091,41,8858,64654,64695
2085,41,8876,64677,64718
2048,41,8889,64705,64746
2665,41,8958,64677,64718
4699,41,9232,64444,64485
5976,41,9264,64453,64494
8177,41,9300,64458,64499
5461,41,9356,64443,64484
6781,41,9397,64443,64484
6812,41,9457,64424,64465
2674,41,9483,64439,64480
6706,41,9592,64371,64412
7606,41,9624,64380,64421
2091,41,9651,64394,64435
4547,41,9821,64265,64306
5398,41,9919,64208,64249
8254,42,8000,66168,66210
4530,42,8040,66170,66212
7093,42,8063,66189,66231
8537,42,8093,66201,66243
5750,42,8103,66233,66275
5905,42,8188,66190,66232
2615,42,8241,66179,66221
9273,42,8257,66205,66247
7829,42,8266,66238,66280
6441,42,8374,66172,66214
2219,42,8493,66095,66137
1950,42,8513,66117,66159
5718,42,8601,66071,66113
4861,42,8651,66063,66105
1152,42,8871,65885,65927
6881,42,8905,65893,65935
1368,42,9361,65479,65521
3062,42,9373,65509,65551
8516,42,9568,65356,65398
8126,42,9627,65339,65381
1804,42,9657,65351,65393
7380,42,9776,65274,65316
5382,42,9825,65267,65309
2827,42,9958,65176,65218
1598,43,8004,67172,67215
2348,43,8011,67208,67251
1394,43,8102,67160,67203
8221,43,8209,67096,67139
9121,43,8210,67138,67181
5605,43,8443,66948,66991
4060,43,8549,66885,66928
9777,43,8606,66871,66914
8782,43,8662,66858,66901
5104,43,8672,66891,66934
3333,43,8699,66907,66950
5330,43,8716,66933,66976
4862,43,8727,66965,67008
9988,43,8738,66997,67040
8749,43,8740,67038,67081
5719,43,8884,66937,66980
9514,43,8899,66965,67008
5987,43,9010,66897,66940
6238,43,9025,66925,66968
9394,43,9103,66890,66933
6018,43,9204,66832,66875
7148,43,9207,66872,66915
2941,43,9359,66763,66806
2189,43,9413,66752,66795
2491,43,9536,66672,66715
8521,43,9797,66454,66497
7517,43,9848,66446,66489
8451,43,9908,66429,66472
3172,43,9950,66430,66473
4985,43,9961,66462,66505
1050,43,9962,66504,66547
5465,44,8152,68357,68401
5513,44,8191,68362,68406
1259,44,8308,68289,68333
8015,44,8335,68306,68350
2407,44,8353,68332,68376
6866,44,8436,68293,68337
2290,44,8447,68326,68370
5268,44,8462,68355,68399
7492,44,8509,68352,68396
3501,44,8647,68258,68302
6130,44,8675,68274,68318
1957,44,8693,68300,68344
5710,44,8695,68342,68386
1840,44,8734,68347,68391
3434,44,8743,68382,68426
3044,44,8921,68248,68292
3422,44,8922,68291,68335
4204,44,8927,68330,68374
4954,44,9023,68278,68322
8140,44,9100,68245,68289
8010,44,9315,68074,68118
5072,44,9377,68056,68100
1470,44,9396,68081,68125
3555,44,9502,68019,68063
7234,44,9627,67938,67982
3463,44,9786,67823,67867
3522,44,9825,67828,67872
5381,44,9878,67819,67863
8586,45,8093,69648,69693
2816,45,8110,69676,69721
7742,45,8191,69640,69685
7868,45,8261,69615,69660
1807,45,8337,69584,69629
1303,45,8363,69603,69648
8860,45,8426,69585,69630
8188,45,8478,69578,69623
1059,45,8523,69578,69623
5213,45,8683,69463,69508
2791,45,8761,69430,69475
5295,45,8920,69316,69361
9801,45,9039,69242,69287
3644,45,9100,69226,69271
7139,45,9200,69171,69216
1662,45,9240,69176,69221
5749,45,9411,69050,69095
9235,45,9473,69033,69078
7153,45,9500,69051,69096
8574,45,9509,69087,69132
6950,45,9525,69116,69161
9935,45,9574,69112,69157
8958,45,9581,69150,69195
9204,45,9632,69144,69189
2033,45,9671,69150,69195
6835,45,9695,69171,69216
7781,45,9716,69195,69240
6576,45,9736,69220,69265
2872,45,9788,69213,69258
7114,45,9895,69151,69196
6068,45,9940,69151,69196
4428,45,9965,69171,69216
4209,46,8027,71154,71200
2277,46,8043,71184,71230
3881,46,8057,71216,71262
3609,46,8073,71246,71292
5940,46,8161,71204,71250
2445,46,8248,71163,71209
1377,46,8366,71091,71137
9933,46,8413,71090,71136
7504,46,8428,71121,71167
7254,46,8468,71127,71173
3106,46,8523,71118,71164
2371,46,8562,71125,71171
2774,46,8609,71124,71170
6179,46,8630,71149,71195
1436,46,8810,71015,71061
1379,46,8815,71056,71102
8496,46,8853,71064,71110
6415,46,8870,71093,71139
4760,46,8886,71123,71169
6106,46,8954,71101,71147
3749,46,8960,71141,71187
4132,46,8999,71148,71194
6974,46,9119,71074,71120
4769,46,9136,71103,71149
9924,46,9179,71106,71152
6483,46,9227,71104,71150
7237,46,9287,71090,71136
8792,46,9352,71071,71117
8604,46,9456,71013,71059
8420,46,9518,70997,71043
2635,46,9617,70944,70990
5031,46,9639,70968,71014
4875,46,9722,70931,70977
4429,46,9781,70918,70964
4333,46,9784,70961,71007
4239,46,9837,70954,71000
7825,46,9907,70930,70976
3465,46,9950,70933,70979
6494,46,9965,70964,71010
4276,46,9987,70988,71034
8508,46,9997,71024,71070
2319,47,8091,72976,73023
9979,47,8211,72903,72950
4707,47,8304,72857,72904
6883,47,8361,72847,72894
2670,47,8379,72876,72923
7456,47,8402,72900,72947
2974,47,8437,72912,72959
9346,47,8524,72872,72919
8698,47,8530,72913,72960
1399,47,8668,72822,72869
2240,47,8673,72864,72911
6512,47,8707,72877,72924
1881,47,8725,72906,72953
8291,47,8761,72917,72964
2857,47,8812,72913,72960
2916,47,8856,72916,72963
3551,47,8871,72948,72995
5042,47,8902,72964,73011
2568,47,8923,72990,73037
8406,47,8965,72995,73042
4751,47,8970,73037,73084
9019,47,8997,73057,73104
8974,47,9018,73083,73130
9183,47,9028,73120,73167
4705,47,9119,73076,73123
2658,47,9386,72856,72903
6302,47,9551,72738,72785
5684,47,9591,72745,72792
4161,47,9636,72747,72794
2188,47,9693,72737,72784
4044,47,9713,72764,72811
3771,47,9781,72743,72790
5696,47,9783,72788,72835
8103,47,9831,72787,72834
7847,47,9897,72768,72815
2446,47,9918,72794,72841
3406,47,9993,72766,72813
9982,48,8003,74803,74851
3882,48,8005,74849,74897
5324,48,8018,74884,74932
2120,48,8110,74840,74888
3646,48,8214,74784,74832
5106,48,8230,74816,74864
3082,48,8392,74702,74750
1919,48,8604,74538,74586
5826,48,8620,74570,74618
7030,48,8627,74611,74659
6854,48,8698,74588,74636
4485,48,8805,74529,74577
9971,48,8907,74475,74523
4372,48,8948,74482,74530
5511,48,8965,74513,74561
7564,48,8975,74551,74599
7957,48,9025,74549,74597
9154,48,9191,74431,74479
9965,48,9247,74423,74471
9246,48,9344,74374,74422
5891,48,9402,74364,74412
1316,48,9536,74278,74326
3722,48,9573,74289,74337
7835,48,9601,74309,74357
1671,48,9624,74334,74382
6640,48,9663,74343,74391
8931,48,9773,74281,74329
1182,48,9919,74183,74231
4314,48,9934,74216,74264
2307,48,9964,74234,74282
1290,49,8070,76176,76225
8590,49,8368,75927,75976
4014,49,8411,75933,75982
3477,49,8621,75772,75821
4399,49,8709,75733,75782
9146,49,8870,75621,75670
8900,49,9016,75524,75573
4171,49,9080,75509,75558
8109,49,9088,75550,75599
4483,49,9093,75594,75643
9672,49,9154,75582,75631
5256,49,9169,75616,75665
6052,49,9246,75588,75637
5933,49,9287,75596,75645
2806,49,9298,75634,75683
6947,49,9347,75634,75683
6684,49,9569,75461,75510
1810,49,9584,75495,75544
8168,49,9646,75482,75531
9206,49,9714,75463,75512
7688,49,9715,75511,75560
9655,49,9746,75529,75578
2314,49,9806,75518,75567
3688,49,9826,75547,75596
4957,49,9878,75544,75593
2058,49,9950,75521,75570
6733,49,9975,75545,75594
8446,49,9988,75581,75630
8426,50,8068,77550,77600
8809,50,8449,77219,77269
1581,50,8607,77111,77161
5861,50,8700,77068,77118
8896,50,8702,77116,77166
6275,50,8779,77089,77139
6303,50,8836,77082,77132
1623,50,8855,77113,77163
1617,50,8861,77157,77207
5785,50,8957,77111,77161
7374,50,9091,77027,77077
8411,50,9204,76964,77014
3208,50,9211,77007,77057
4753,50,9235,77033,77083
5860,50,9241,77077,77127
4662,50,9257,77111,77161
9444,50,9314,77104,77154
2245,50,9330,77138,77188
1808,50,9492,77026,77076
7693,50,9678,76890,76940
9080,50,9682,76936,76986
5435,50,9691,76977,77027
4686,50,9772,76946,76996
6098,50,9820,76948,76998
6208,50,9821,76997,77047
5522,50,9862,77006,77056
353,99,475,86394,86493
566,99,851,86068,86167
912,148,50,86870,87018
4178,51,8001,79067,79118
8524,51,8054,79065,79116
4842,51,8119,79051,79102
5157,51,8155,79066,79117
2754,51,8276,78996,79047
5060,51,8286,79037,79088
7537,51,8336,79038,79089
1238,51,8392,79033,79084
7527,51,8470,79006,79057
3569,51,8473,79054,79105
9151,51,8585,78993,79044
8272,51,8707,78922,78973
3873,51,8785,78895,78946
8547,51,8801,78930,78981
3521,51,8924,78858,78909
3495,51,8955,78878,78929
4095,51,8955,78929,78980
3999,51,9072,78863,78914
4609,51,9072,78914,78965
8970,51,9283,78754,78805
5049,51,9427,78661,78712
8913,51,9432,78707,78758
4899,51,9476,78714,78765
7907,51,9502,78739,78790
9508,51,9516,78776,78827
5968,51,9557,78786,78837
7214,51,9903,78491,78542
6471,51,9967,78478,78529
134,100,299,88148,88248
925,100,545,87953,88053
245,100,618,87931,88031
773,100,840,87760,87860
4741,52,8046,80654,80706
6967,52,8124,80628,80680
8469,52,8134,80670,80722
9277,52,8208,80648,80700
6420,52,8223,80685,80737
1165,52,8362,80598,80650
9554,52,8454,80558,80610
1531,52,8455,80609,80661
3574,52,8460,80656,80708
5293,52,8575,80593,80645
4927,52,8623,80597,80649
3915,52,8633,80639,80691
5280,52,8660,80664,80716
6779,52,8677,80699,80751
5016,52,8870,80558,80610
6272,52,8916,80564,80616
6107,52,8943,80589,80641
1463,52,9014,80570,80622
3648,52,9077,80559,80611
2922,52,9201,80487,80539
6283,52,9348,80392,80444
2250,52,9516,80276,80328
6813,52,9636,80208,80260
5140,52,9730,80166,80218
7228,52,9834,80114,80166
1768,52,9879,80121,80173
9196,52,9886,80166,80218
8057,52,9953,80151,80203
8256,52,9995,80161,80213
731,101,196,89963,90064
195,101,669,89542,89643
8648,53,8046,82266,82319
2337,53,8155,82210,82263
3766,53,8292,82126,82179
1031,53,8595,81876,81929
8433,53,8633,81891,81944
6211,53,8726,81851,81904
3735,53,8741,81889,81942
3694,53,8762,81921,81974
4526,53,8790,81946,81999
5259,53,8793,81996,82049
9808,53,8855,81987,82040
6288,53,8857,82038,82091
7200,53,8864,82084,82137
2466,53,8887,82114,82167
9686,53,9045,82009,82062
2594,53,9048,82059,82112
2483,53,9160,82000,82053
7933,53,9207,82006,82059
5184,53,9287,81979,82032
8921,53,9341,81978,82031
3613,53,9423,81949,82002
7222,53,9425,82000,82053
2613,53,9433,82045,82098
4002,53,9494,82037,82090
3623,53,9524,82060,82113
6901,53,9582,82055,82108
1472,53,9631,82059,82112
2272,53,9687,82056,82109
1845,53,9703,82093,82146
3200,53,9823,82026,82079
4688,53,9893,82009,82062
5044,53,9910,82045,82098
904,102,311,91648,91750
555,102,624,91388,91490
5851,54,8005,84109,84163
3257,54,8075,84093,84147
5706,54,8082,84140,84194
7360,54,8157,84119,84173
