Process,Burst Time,Arrival Time,Waiting Time,Turn Around Time
9489,9,9275,117100,117109
2372,9,9281,117103,117112
1517,9,9348,117045,117054
7692,9,9352,117050,117059
8897,9,9460,116951,116960
9464,9,9534,116886,116895
7086,9,9625,116804,116813
9834,9,9653,116785,116794
9351,9,9676,116771,116780
6820,9,9723,116733,116742
8948,9,9763,116702,116711
8658,9,9855,116619,116628
9275,9,9890,116593,116602
5846,9,9891,116601,116610
1681,9,9967,116534,116543
480,229,103,126187,126416
801,229,275,126024,126253
888,229,382,125926,126155
764,229,605,125712,125941
980,229,788,125538,125767
2369,10,8118,118437,118447
8472,10,8147,118418,118428
3122,10,8172,118403,118413
3347,10,8204,118381,118391
6571,10,8221,118374,118384
7007,10,8230,118375,118385
7323,10,8401,118214,118224
3855,10,8460,118165,118175
7035,10,8469,118166,118176
4935,10,8549,118096,118106
6544,10,8732,117923,117933
7887,10,8739,117926,117936
1903,10,8760,117915,117925
2579,10,8771,117914,117924
1809,10,8867,117828,117838
1691,10,8877,117828,117838
9060,10,9023,117692,117702
4846,10,9083,117642,117652
6085,10,9093,117642,117652
2282,10,9118,117627,117637
9531,10,9267,117488,117498
5185,10,9299,117466,117476
1186,10,9389,117386,117396
1769,10,9390,117395,117405
1043,10,9463,117332,117342
1328,10,9527,117278,117288
3163,10,9610,117205,117215
8216,10,9741,117084,117094
8600,10,9741,117094,117104
1193,10,9768,117077,117087
3112,10,9890,116965,116975
1727,10,9903,116962,116972
989,230,78,126577,126807
907,230,114,126551,126781
846,230,452,126223,126453
873,230,556,126129,126359
7068,11,8105,118810,118821
8097,11,8150,118776,118787
7198,11,8195,118742,118753
6937,11,8262,118686,118697
9403,11,8389,118570,118581
5661,11,8649,118321,118332
4321,11,8653,118328,118339
6577,11,8744,118248,118259
5403,11,8786,118217,118228
7358,11,8851,118163,118174
4043,11,8854,118171,118182
3642,11,8863,118173,118184
1333,11,8874,118173,118184
2013,11,8975,118083,118094
2707,11,9074,117995,118006
3757,11,9156,117924,117935
7833,11,9179,117912,117923
6723,11,9192,117910,117921
3209,11,9257,117856,117867
2409,11,9316,117808,117819
1036,11,9345,117790,117801
3585,11,9355,117791,117802
8352,11,9443,117714,117725
9007,11,9447,117721,117732
7469,11,9496,117683,117694
1822,11,9580,117610,117621
7859,11,9701,117500,117511
4089,11,9714,117498,117509
7798,11,9715,117508,117519
2664,11,9878,117356,117367
3373,11,9935,117310,117321
492,231,514,126522,126753
467,231,763,126284,126515
7648,12,8010,119268,119280
7747,12,8030,119260,119272
8824,12,8087,119215,119227
7776,12,8185,119129,119141
8019,12,8186,119140,119152
2904,12,8409,118929,118941
5264,12,8432,118918,118930
8326,12,8488,118874,118886
6620,12,8503,118871,118883
9199,12,8527,118859,118871
9545,12,8531,118867,118879
6650,12,8576,118834,118846
4302,12,8592,118830,118842
3380,12,8680,118754,118766
9568,12,8752,118694,118706
4619,12,8780,118678,118690
2029,12,8782,118688,118700
1732,12,8823,118659,118671
4113,12,8848,118646,118658
4148,12,9055,118451,118463
3670,12,9115,118403,118415
2191,12,9219,118311,118323
2111,12,9276,118266,118278
5219,12,9292,118262,118274
4629,12,9314,118252,118264
3336,12,9334,118244,118256
1364,12,9466,118124,118136
8495,12,9520,118082,118094
1663,12,9555,118059,118071
5319,12,9568,118058,118070
9591,12,9597,118041,118053
9379,12,9731,117919,117931
8367,12,9755,117907,117919
2855,12,9756,117918,117930
5147,12,9782,117904,117916
9269,12,9790,117908,117920
5311,12,9810,117900,117912
1138,12,9852,117870,117882
7871,12,9897,117837,117849
2278,12,9933,117813,117825
8703,12,9992,117766,117778
915,232,349,127201,127433
6301,13,8026,119756,119769
4004,13,8061,119734,119747
2545,13,8095,119713,119726
5364,13,8291,119530,119543
1311,13,8331,119503,119516
4423,13,8523,119324,119337
7106,13,8525,119335,119348
7071,13,8560,119313,119326
9832,13,8606,119280,119293
8452,13,8667,119232,119245
8473,13,8737,119175,119188
9145,13,8830,119095,119108
7076,13,8864,119074,119087
8556,13,9047,118904,118917
8281,13,9056,118908,118921
6503,13,9209,118768,118781
6655,13,9264,118726,118739
2216,13,9269,118734,118747
1793,13,9436,118580,118593
3332,13,9548,118481,118494
5131,13,9709,118333,118346
2687,13,9756,118299,118312
9824,13,9809,118259,118272
6891,13,9865,118216,118229
2945,13,9920,118174,118187
8315,13,9950,118157,118170
521,233,177,127723,127956
222,233,306,127607,127840
171,233,379,127547,127780
588,233,659,127280,127513
263,233,845,127107,127340
750,233,968,126997,127230
2990,14,8004,120194,120208
7647,14,8392,119820,119834
1624,14,8632,119594,119608
1292,14,8684,119556,119570
1557,14,8706,119548,119562
3002,14,8736,119532,119546
8934,14,8761,119521,119535
2796,14,8882,119414,119428
6766,14,8905,119405,119419
5210,14,8918,119406,119420
6181,14,8954,119384,119398
6565,14,9258,119094,119108
5376,14,9259,119107,119121
2952,14,9324,119056,119070
7594,14,9390,119004,119018
5012,14,9432,118976,118990
6053,14,9434,118988,119002
9503,14,9517,118919,118933
7174,14,9549,118901,118915
6182,14,9556,118908,118922
3171,14,9574,118904,118918
8265,14,9655,118837,118851
1964,14,9843,118663,118677
4032,14,9958,118562,118576
7220,14,9969,118565,118579
558,234,287,128041,128275
700,234,952,127390,127624
5821,15,8009,120567,120582
2383,15,8035,120556,120571
4576,15,8084,120522,120537
1213,15,8132,120489,120504
6462,15,8157,120479,120494
3186,15,8294,120357,120372
3232,15,8345,120321,120336
9062,15,8419,120262,120277
1409,15,8424,120272,120287
4995,15,8482,120229,120244
9869,15,8487,120239,120254
1587,15,8510,120231,120246
7276,15,8734,120022,120037
1600,15,8854,119917,119932
7168,15,8928,119858,119873
8086,15,8943,119858,119873
7827,15,8968,119848,119863
1315,15,9020,119811,119826
4005,15,9097,119749,119764
5820,15,9149,119712,119727
2210,15,9492,119384,119399
7691,15,9576,119315,119330
9376,15,9607,119299,119314
8636,15,9620,119301,119316
1866,15,9716,119220,119235
9497,15,9827,119124,119139
4186,15,9880,119086,119101
6203,15,9952,119029,119044
6339,15,9961,119035,119050
9460,15,9994,119017,119032
860,235,85,128721,128956
512,235,372,128449,128684
696,235,502,128334,128569
260,235,792,128059,128294
464,235,941,127925,128160
6977,16,8023,121078,121094
9696,16,8223,120894,120910
3848,16,8312,120821,120837
3490,16,8485,120664,120680
8683,16,8626,120539,120555
1890,16,8733,120448,120464
4270,16,8734,120463,120479
5020,16,8769,120444,120460
2203,16,8826,120403,120419
4804,16,8903,120342,120358
4310,16,8998,120263,120279
2339,16,9039,120238,120254
5337,16,9128,120165,120181
9712,16,9162,120147,120163
3481,16,9287,120038,120054
5929,16,9334,120007,120023
1051,16,9390,119967,119983
3128,16,9426,119947,119963
3213,16,9566,119823,119839
5664,16,9667,119738,119754
1306,16,9756,119665,119681
2645,16,9760,119677,119693
4628,16,9916,119537,119553
622,236,138,129111,129347
681,236,317,128948,129184
144,236,341,128940,129176
557,236,436,128861,129097
680,236,798,128515,128751
4682,17,8086,121463,121480
1092,17,8124,121442,121459
3762,17,8151,121432,121449
5103,17,8238,121362,121379
6690,17,8240,121377,121394
5636,17,8248,121386,121403
2762,17,8320,121331,121348
2437,17,8363,121305,121322
3905,17,8426,121259,121276
2387,17,8555,121147,121164
5902,17,8563,121156,121173
1858,17,8564,121172,121189
8609,17,8611,121142,121159
6984,17,8684,121086,121103
7520,17,8700,121087,121104
5036,17,8705,121099,121116
9155,17,8730,121091,121108
5262,17,8758,121080,121097
5214,17,8769,121086,121103
6516,17,8803,121069,121086
4400,17,8944,120945,120962
7055,17,8949,120957,120974
2852,17,9043,120880,120897
5543,17,9070,120870,120887
2731,17,9174,120783,120800
1380,17,9185,120789,120806
5630,17,9197,120794,120811
3126,17,9201,120807,120824
6578,17,9222,120803,120820
5458,17,9301,120741,120758
4650,17,9469,120590,120607
2836,17,9619,120457,120474
4983,17,9681,120412,120429
1216,17,9697,120413,120430
1935,17,9831,120296,120313
7191,17,9884,120260,120277
188,237,397,129544,129781
940,237,406,129552,129789
434,237,680,129295,129532
600,237,900,129092,129329
5688,18,8020,122209,122227
1241,18,8076,122171,122189
9746,18,8081,122184,122202
1994,18,8083,122200,122218
9819,18,8110,122191,122209
8925,18,8120,122199,122217
3614,18,8160,122177,122195
8659,18,8274,122081,122099
9692,18,8293,122080,122098
5631,18,8325,122066,122084
5068,18,8488,121921,121939
6692,18,8503,121924,121942
7105,18,8580,121865,121883
2084,18,8581,121882,121900
4237,18,8679,121802,121820
7591,18,8865,121634,121652
7997,18,8896,121621,121639
6686,18,8905,121630,121648
6384,18,8910,121643,121661
4086,18,8915,121656,121674
7344,18,8972,121617,121635
6538,18,9119,121488,121506
3438,18,9192,121433,121451
6610,18,9443,121200,121218
2406,18,9578,121083,121101
3337,18,9599,121080,121098
5888,18,9686,121011,121029
4811,18,9804,120911,120929
4389,18,9817,120916,120934
1393,18,9895,120856,120874
5571,19,8011,122758,122777
1230,19,8044,122744,122763
9600,19,8149,122658,122677
9505,19,8166,122660,122679
7293,19,8170,122675,122694
6492,19,8186,122678,122697
6795,19,8192,122691,122710
9782,19,8213,122689,122708
4748,19,8293,122628,122647
6459,19,8426,122514,122533
7041,19,8448,122511,122530
8136,19,8520,122458,122477
7056,19,8568,122429,122448
7128,19,8598,122418,122437
8253,19,8660,122375,122394
4335,19,8727,122327,122346
9934,19,8747,122326,122345
7626,19,8786,122306,122325
3414,19,8789,122322,122341
3534,19,8835,122295,122314
7440,19,8887,122262,122281
5021,19,8963,122205,122224
7952,19,9038,122149,122168
9658,19,9056,122150,122169
2453,19,9131,122094,122113
6903,19,9216,122028,122047
6366,19,9229,122034,122053
2783,19,9391,121891,121910
3756,19,9584,121717,121736
7253,19,9938,121382,121401
1104,19,9998,121341,121360
4248,19,9998,121360,121379
504,239,283,130874,131113
4917,20,8008,123388,123408
7372,20,8169,123247,123267
1519,20,8269,123167,123187
4278,20,8433,123023,123043
2024,20,8436,123040,123060
2332,20,8545,122951,122971
4125,20,8547,122969,122989
1854,20,8569,122967,122987
5373,20,8599,122957,122977
6824,20,8667,122909,122929
9109,20,8705,122891,122911
8591,20,8753,122863,122883
8369,20,8902,122734,122754
2231,20,8988,122668,122688
9680,20,9013,122663,122683
9583,20,9044,122652,122672
4645,20,9074,122642,122662
6262,20,9097,122639,122659
1065,20,9139,122617,122637
3345,20,9151,122625,122645
7221,20,9170,122626,122646
3512,20,9453,122363,122383
3088,20,9503,122333,122353
2851,20,9628,122228,122248
1676,20,9659,122217,122237
1725,20,9732,122164,122184
9384,20,9735,122181,122201
2605,20,9807,122129,122149
6871,20,9807,122149,122169
4511,20,9941,122035,122055
4065,20,9979,122017,122037
763,240,420,131376,131616
6644,21,8047,123989,124010
3957,21,8140,123917,123938
9844,21,8141,123937,123958
8042,21,8296,123803,123824
8943,21,8503,123617,123638
8058,21,8598,123543,123564
1990,21,8621,123541,123562
8176,21,8634,123549,123570
1761,21,8653,123551,123572
2249,21,8725,123500,123521
8144,21,8772,123474,123495
1754,21,8895,123372,123393
5906,21,8920,123368,123389
3794,21,8963,123346,123367
2431,21,9041,123289,123310
6048,21,9222,123129,123150
4454,21,9717,122655,122676
6056,21,9730,122663,122684
2726,21,9760,122654,122675
4665,21,9843,122592,122613
3904,21,9860,122596,122617
6511,21,9978,122499,122520
811,241,60,132218,132459
391,241,229,132070,132311
6270,22,8040,124500,124522
4637,22,8199,124363,124385
9860,22,8275,124309,124331
6589,22,8306,124300,124322
9205,22,8446,124182,124204
6636,22,8460,124190,124212
6685,22,8464,124208,124230
8548,22,8466,124228,124250
7283,22,8478,124238,124260
5028,22,8694,124044,124066
4366,22,8784,123976,123998
7512,22,8825,123957,123979
5546,22,8831,123973,123995
2790,22,8903,123923,123945
8540,22,8998,123850,123872
2550,22,9024,123846,123868
3394,22,9038,123854,123876
7960,22,9134,123780,123802
5776,22,9282,123654,123676
6961,22,9287,123671,123693
4304,22,9323,123657,123679
6273,22,9327,123675,123697
6743,22,9400,123624,123646
7861,22,9452,123594,123616
8662,22,9601,123467,123489
7218,22,9712,123378,123400
9059,22,9745,123367,123389
6128,22,9983,123151,123173
1376,22,9996,123160,123182
8104,22,9997,123181,123203
813,242,569,132411,132653
225,242,667,132335,132577
140,242,750,132274,132516
5510,23,8097,125169,125192
1612,23,8241,125048,125071
9015,23,8290,125022,125045
8907,23,8339,124996,125019
4441,23,8345,125013,125036
4627,23,8520,124861,124884
5693,23,8529,124875,124898
7363,23,8637,124790,124813
3652,23,8676,124774,124797
4071,23,8753,124720,124743
2362,23,8754,124742,124765
9956,23,8839,124680,124703
1263,23,8867,124675,124698
4263,23,8881,124684,124707
9992,23,8925,124663,124686
5712,23,9108,124503,124526
6265,23,9211,124423,124446
8652,23,9367,124290,124313
2569,23,9374,124306,124329
5586,23,9389,124314,124337
5429,23,9529,124197,124220
1010,23,9543,124206,124229
5972,23,9577,124195,124218
7651,23,9658,124137,124160
7187,23,9711,124107,124130
6016,23,9723,124118,124141
6638,23,9794,124070,124093
7445,23,9833,124054,124077
9295,23,9849,124061,124084
2765,23,9852,124081,124104
8263,23,9917,124039,124062
1248,23,9995,123984,124007
438,243,593,133189,133432
412,243,969,132836,133079
3327,24,8101,125947,125971
5953,24,8159,125913,125937
2977,24,8292,125804,125828
3699,24,8398,125722,125746
9954,24,8469,125675,125699
6264,24,8561,125607,125631
6969,24,8579,125613,125637
6722,24,8655,125561,125585
8893,24,8656,125584,125608
5069,24,8804,125460,125484
7998,24,8839,125449,125473
3712,24,8955,125357,125381
7161,24,9020,125316,125340
5309,24,9023,125337,125361
2316,24,9161,125223,125247
4525,24,9201,125207,125231
4124,24,9241,125191,125215
5318,24,9354,125102,125126
6478,24,9555,124925,124949
2040,24,9631,124873,124897
3052,24,9687,124841,124865
7104,24,9719,124833,124857
5116,24,9721,124855,124879
4515,24,9809,124791,124815
2567,24,9814,124810,124834
3889,24,9844,124804,124828
2408,24,9903,124769,124793
2367,24,9967,124729,124753
967,244,639,133861,134105
334,244,658,133866,134110
505,244,881,133667,133911
6484,25,8066,126726,126751
4188,25,8135,126682,126707
1078,25,8159,126683,126708
2619,25,8169,126698,126723
4025,25,8194,126698,126723
7331,25,8243,126674,126699
3844,25,8275,126667,126692
6836,25,8446,126521,126546
6332,25,8524,126468,126493
2233,25,8540,126477,126502
9009,25,8601,126441,126466
4528,25,8626,126441,126466
7604,25,8802,126290,126315
8641,25,8821,126296,126321
9998,25,8822,126320,126345
6802,25,8903,126264,126289
1504,25,8937,126255,126280
5088,25,9082,126135,126160
3001,25,9134,126108,126133
2465,25,9189,126078,126103
9643,25,9201,126091,126116
5437,25,9357,125960,125985
6319,25,9470,125872,125897
9558,25,9597,125770,125795
4291,25,9659,125733,125758
4134,25,9678,125739,125764
2012,25,9679,125763,125788
8834,25,9763,125704,125729
8441,25,9798,125694,125719
9307,25,9903,125614,125639
1914,25,9988,125554,125579
1856,25,9996,125571,125596
267,245,370,135002,135247
995,245,525,134872,135117
824,245,595,134827,135072
7973,26,8196,127471,127497
8349,26,8244,127449,127475
3284,26,8293,127426,127452
7523,26,8357,127388,127414
7471,26,8475,127296,127322
7976,26,8524,127273,127299
2683,26,8538,127285,127311
1583,26,8540,127309,127335
2134,26,8663,127212,127238
9181,26,8725,127176,127202
1195,26,8769,127158,127184
5260,26,8778,127175,127201
9186,26,8787,127192,127218
9630,26,8835,127170,127196
7917,26,9026,127005,127031
9681,26,9039,127018,127044
6235,26,9045,127038,127064
2392,26,9075,127034,127060
6522,26,9077,127058,127084
9479,26,9411,126750,126776
3254,26,9449,126738,126764
9481,26,9463,126750,126776
2931,26,9496,126743,126769
8404,26,9509,126756,126782
2193,26,9598,126693,126719
5230,26,9598,126719,126745
7942,26,9669,126674,126700
1669,26,9732,126637,126663
7513,26,9913,126482,126508
7259,26,9939,126482,126508
1340,26,9944,126503,126529
6149,26,9954,126519,126545
7263,26,9990,126509,126535
2686,26,9994,126531,126557
997,246,195,136136,136382
406,246,780,135577,135823
9836,27,8010,128593,128620
6862,27,8025,128605,128632
4747,27,8081,128576,128603
3870,27,8198,128486,128513
1079,27,8269,128442,128469
9158,27,8295,128443,128470
8830,27,8434,128331,128358
5660,27,8552,128240,128267
5112,27,8577,128242,128269
7941,27,8583,128263,128290
2031,27,8585,128288,128315
3991,27,8631,128269,128296
6955,27,8743,128184,128211
5384,27,8753,128201,128228
2010,27,8855,128126,128153
8260,27,8919,128089,128116
9056,27,8984,128051,128078
3582,27,9000,128062,128089
7173,27,9162,127927,127954
6369,27,9210,127906,127933
6246,27,9257,127886,127913
4450,27,9272,127898,127925
4094,27,9463,127734,127761
4873,27,9544,127680,127707
3461,27,9702,127549,127576
6912,27,9742,127536,127563
4022,27,9749,127556,127583
1904,27,9797,127535,127562
211,247,329,136810,137057
990,247,447,136719,136966
571,247,467,136726,136973
9659,28,8033,129407,129435
3917,28,8080,129388,129416
8905,28,8166,129330,129358
7625,28,8272,129252,129280
3206,28,8322,129230,129258
7409,28,8405,129175,129203
5598,28,8464,129144,129172
1459,28,8524,129112,129140
6510,28,8568,129096,129124
8709,28,8586,129106,129134
6496,28,8607,129113,129141
9542,28,8637,129111,129139
6680,28,8816,128960,128988
3161,28,8852,128952,128980
5122,28,8885,128947,128975
6679,28,8886,128974,129002
8682,28,8899,128989,129017
5395,28,8970,128946,128974
5670,28,9092,128852,128880
4093,28,9103,128869,128897
9738,28,9186,128814,128842
6630,28,9283,128745,128773
4791,28,9496,128560,128588
5641,28,9504,128580,128608
2807,28,9592,128520,128548
4651,28,9737,128403,128431
1873,28,9753,128415,128443
1140,28,9881,128315,128343
5691,28,9893,128331,128359
401,248,521,137511,137759
9563,29,8086,130194,130223
7059,29,8125,130184,130213
2170,29,8212,130126,130155
3164,29,8325,130042,130071
9798,29,8461,129935,129964
5340,29,8476,129949,129978
2305,29,8486,129968,129997
6013,29,8501,129982,130011
1597,29,8553,129959,129988
1605,29,8736,129805,129834
3907,29,8799,129771,129800
3051,29,8861,129738,129767
4072,29,8876,129752,129781
9736,29,8941,129716,129745
7394,29,8955,129731,129760
2361,29,8995,129720,129749
3147,29,9009,129735,129764
8831,29,9031,129742,129771
4068,29,9141,129661,129690
1447,29,9200,129631,129660
5126,29,9253,129607,129636
7049,29,9257,129632,129661
8358,29,9321,129597,129626
5875,29,9415,129532,129561
2378,29,9522,129454,129483
6097,29,9532,129473,129502
8157,29,9536,129498,129527
9734,29,9537,129526,129555
1601,29,9575,129517,129546
8688,29,9643,129478,129507
6116,29,9797,129353,129382
3365,29,9865,129314,129343
3695,29,9888,129320,129349
1806,29,9896,129341,129370
9950,29,9900,129366,129395
9533,29,9919,129376,129405
4064,29,9937,129387,129416
1661,29,9948,129405,129434
1169,29,9958,129424,129453
194,249,112,139079,139328
962,249,278,138942,139191
945,249,813,138436,138685
785,249,891,138387,138636
9105,30,8014,131513,131543
4364,30,8074,131483,131513
9635,30,8077,131510,131540
7299,30,8096,131521,131551
9474,30,8163,131484,131514
4578,30,8262,131415,131445
9213,30,8287,131420,131450
6437,30,8414,131323,131353
4763,30,8415,131352,131382
4305,30,8732,131065,131095
4007,30,8754,131073,131103
6558,30,8754,131103,131133
7408,30,8758,131129,131159
1563,30,8780,131137,131167
2495,30,8887,131060,131090
8594,30,8902,131075,131105
4275,30,8915,131092,131122
9168,30,8970,131067,131097
7717,30,9004,131063,131093
3729,30,9089,131008,131038
6808,30,9089,131038,131068
1271,30,9372,130785,130815
1009,30,9383,130804,130834
5263,30,9385,130832,130862
9309,30,9496,130751,130781
9778,30,9511,130766,130796
1034,30,9515,130792,130822
4994,30,9594,130743,130773
5411,30,9972,130395,130425
8230,30,9996,130401,130431
8918,30,9996,130431,130461
1589,31,8092,132365,132396
7412,31,8146,132342,132373
2972,31,8147,132372,132403
9133,31,8196,132354,132385
1775,31,8254,132327,132358
9013,31,8273,132339,132370
5858,31,8409,132234,132265
3145,31,8519,132155,132186
6806,31,8557,132148,132179
3435,31,8621,132115,132146
2561,31,8685,132082,132113
8479,31,8700,132098,132129
5394,31,8723,132106,132137
8810,31,8736,132124,132155
3000,31,8815,132076,132107
2957,31,8858,132064,132095
6480,31,8887,132066,132097
2053,31,8914,132070,132101
7779,31,8926,132089,132120
2403,31,9024,132022,132053
7304,31,9047,132030,132061
5870,31,9195,131913,131944
5823,31,9237,131902,131933
9539,31,9318,131852,131883
8561,31,9342,131859,131890
5308,31,9366,131866,131897
4437,31,9386,131877,131908
9509,31,9524,131770,131801
3134,31,9538,131787,131818
8983,31,9566,131790,131821
2637,31,9605,131782,131813
7334,31,9621,131797,131828
7858,31,9634,131815,131846
5659,31,9645,131835,131866
8684,31,9706,131805,131836
7459,31,9767,131775,131806
4497,31,9890,131683,131714
3713,31,9893,131711,131742
4586,31,9940,131695,131726
7904,31,9952,131714,131745
148,251,112,141365,141616
253,251,143,141365,141616
641,251,311,141228,141479
403,251,367,141203,141454
151,251,395,141206,141457
254,251,463,141169,141420
5780,32,8021,133862,133894
2008,32,8080,133835,133867
3876,32,8096,133851,133883
8696,32,8124,133855,133887
2999,32,8181,133830,133862
1300,32,8230,133813,133845
6810,32,8264,133811,133843
3768,32,8281,133826,133858
9472,32,8285,133854,133886
4894,32,8291,133880,133912
8539,32,8310,133893,133925
3619,32,8339,133896,133928
4808,32,8415,133852,133884
4162,32,8560,133739,133771
4959,32,8597,133734,133766
3425,32,8631,133732,133764
4895,32,8640,133755,133787
1181,32,8661,133766,133798
7439,32,8676,133783,133815
1482,32,8717,133774,133806
6717,32,8837,133686,133718
3215,32,8838,133717,133749
8837,32,8843,133744,133776
3901,32,8878,133741,133773
7632,32,8878,133773,133805
9210,32,8942,133741,133773
1782,32,8954,133761,133793
1956,32,8956,133791,133823
5255,32,8965,133814,133846
7316,32,9151,133660,133692
8415,32,9183,133660,133692
8891,32,9264,133611,133643
6554,32,9563,133344,133376
1030,32,9664,133275,133307
7685,32,9696,133275,133307
3808,32,9966,133037,133069
2846,32,9996,133039,133071
991,252,384,142463,142715
130,252,845,142034,142286
4331,33,8228,134903,134936
7202,33,8423,134741,134774
7151,33,8589,134608,134641
1781,33,8614,134616,134649
3076,33,8760,134503,134536
9732,33,8802,134494,134527
2224,33,8888,134441,134474
8348,33,8952,134410,134443
8220,33,9055,134340,134373
1778,33,9077,134351,134384
5724,33,9287,134174,134207
5331,33,9313,134181,134214
5862,33,9349,134178,134211
3571,33,9375,134185,134218
4681,33,9379,134214,134247
9054,33,9400,134226,134259
9764,33,9423,134236,134269
2876,33,9577,134115,134148
8092,33,9594,134131,134164
9390,33,9679,134079,134112
8694,33,9787,134004,134037
8672,33,9860,133964,133997
311,253,158,143479,143732
514,253,206,143464,143717
193,253,556,143147,143400
1767,34,8046,135910,135944
9096,34,8175,135815,135849
8438,34,8226,135798,135832
6243,34,8291,135767,135801
1872,34,8368,135724,135758
3402,34,8481,135645,135679
9011,34,8481,135679,135713
3566,34,8609,135585,135619
5208,34,8642,135586,135620
2115,34,8823,135439,135473
8757,34,8849,135447,135481
2151,34,8879,135451,135485
8382,34,8920,135444,135478
3945,34,8928,135470,135504
2467,34,8968,135464,135498
4776,34,8973,135493,135527
8995,34,9108,135392,135426
2430,34,9123,135411,135445
7639,34,9243,135325,135359
6432,34,9308,135294,135328
7248,34,9373,135263,135297
2009,34,9482,135188,135222
3135,34,9523,135181,135215
2746,34,9749,134989,135023
8333,34,9783,134989,135023
6315,34,9906,134900,134934
3570,34,9922,134918,134952
9549,34,9979,134895,134929
252,254,203,144485,144739
881,254,350,144372,144626
640,254,791,143965,144219
1882,35,8049,136961,136996
7984,35,8054,136991,137026
1686,35,8127,136953,136988
2014,35,8162,136953,136988
1705,35,8306,136844,136879
1400,35,8309,136876,136911
9518,35,8408,136812,136847
7986,35,8426,136829,136864
7292,35,8504,136786,136821
7206,35,8565,136760,136795
4677,35,8581,136779,136814
9601,35,8606,136789,136824
1478,35,8672,136758,136793
7038,35,8720,136745,136780
3368,35,8809,136691,136726
8780,35,8812,136723,136758
7601,35,8824,136746,136781
8316,35,9022,136583,136618
1899,35,9140,136500,136535
6669,35,9353,136322,136357
5884,35,9438,136272,136307
1414,35,9485,136260,136295
2747,35,9565,136215,136250
9741,35,9566,136249,136284
4626,35,9635,136215,136250
5956,35,9651,136234,136269
7947,35,9694,136226,136261
1455,35,9738,136217,136252
3603,35,9781,136209,136244
1812,35,9833,136192,136227
2578,35,9834,136226,136261
1749,35,9889,136206,136241
3726,35,9905,136225,136260
3893,35,9914,136251,136286
862,255,149,145831,146086
445,255,266,145749,146004
583,255,751,145299,145554
433,255,847,145238,145493
1648,36,8019,138321,138357
9826,36,8020,138356,138392
6760,36,8228,138184,138220
7897,36,8273,138175,138211
3003,36,8535,137949,137985
2629,36,8575,137945,137981
4617,36,8623,137933,137969
7911,36,8624,137968,138004
8115,36,8632,137996,138032
2391,36,8754,137910,137946
7615,36,8767,137933,137969
1997,36,8769,137967,138003
1396,36,8798,137974,138010
6785,36,8807,138001,138037
1928,36,8810,138034,138070
7183,36,8940,137940,137976
3913,36,8997,137919,137955
9289,36,9110,137842,137878
4892,36,9187,137801,137837
7753,36,9225,137799,137835
9299,36,9229,137831,137867
2663,36,9247,137849,137885
1875,36,9251,137881,137917
7663,36,9262,137906,137942
9265,36,9314,137890,137926
3352,36,9351,137889,137925
1313,36,9368,137908,137944
7124,36,9461,137851,137887
2270,36,9610,137738,137774
4088,36,9637,137747,137783
1723,36,9684,137736,137772
3047,36,9741,137715,137751
5442,36,9778,137714,137750
5498,36,9883,137645,137681
9925,36,9976,137588,137624
9406,36,9990,137610,137646
6614,37,8045,139591,139628
9129,37,8071,139602,139639
6259,37,8164,139546,139583
