Process,Burst Time,Arrival Time,Waiting Time,Turn Around Time
9160,244,9730,1391881,1392125
5506,244,9768,1391864,1392108
4111,244,9885,1391768,1392012
2340,245,8021,1393653,1393898
9791,245,8116,1393580,1393825
7223,245,8327,1393391,1393636
3056,245,8477,1393263,1393508
6269,245,8494,1393268,1393513
9310,245,8497,1393287,1393532
2433,245,8498,1393308,1393553
6364,245,8516,1393312,1393557
2116,245,8557,1393293,1393538
4715,245,8622,1393250,1393495
6719,245,8650,1393244,1393489
8903,245,8826,1393090,1393335
5564,245,8832,1393106,1393351
2471,245,8842,1393118,1393363
2302,245,8867,1393115,1393360
5973,245,8891,1393113,1393358
1338,245,8989,1393037,1393282
3527,245,9028,1393020,1393265
8273,245,9074,1392996,1393241
2803,245,9103,1392989,1393234
9162,245,9175,1392939,1393184
1876,245,9217,1392919,1393164
1145,245,9421,1392737,1392982
8881,245,9499,1392681,1392926
4644,245,9504,1392698,1392943
7158,245,9510,1392714,1392959
1629,245,9512,1392734,1392979
5683,245,9557,1392711,1392956
7966,245,9842,1392448,1392693
4738,245,9883,1392429,1392674
4323,245,9943,1392391,1392636
5997,245,9976,1392380,1392625
8283,245,9989,1392389,1392634
9669,246,8058,1394342,1394588
7103,246,8192,1394231,1394477
7870,246,8301,1394145,1394391
8445,246,8417,1394052,1394298
8437,246,8454,1394038,1394284
9382,246,8740,1393775,1394021
8844,246,8796,1393742,1393988
2921,246,8834,1393727,1393973
2907,246,8847,1393737,1393983
7189,246,8878,1393729,1393975
7761,246,8891,1393739,1393985
3984,246,8917,1393736,1393982
6513,246,8949,1393727,1393973
7551,246,9030,1393669,1393915
7795,246,9048,1393674,1393920
8796,246,9074,1393671,1393917
3175,246,9168,1393600,1393846
2982,246,9377,1393414,1393660
8998,246,9611,1393203,1393449
8853,246,9630,1393207,1393453
8669,246,9754,1393106,1393352
4656,246,9894,1392989,1393235
2877,246,9941,1392965,1393211
4685,246,9941,1392988,1393234
1013,246,9988,1392964,1393210
8681,246,9993,1392982,1393228
3628,247,8278,1394720,1394967
7425,247,8366,1394656,1394903
5456,247,8432,1394614,1394861
1228,247,8575,1394495,1394742
6350,247,8610,1394484,1394731
5838,247,8682,1394436,1394683
1284,247,8725,1394417,1394664
6400,247,8814,1394352,1394599
9882,247,8883,1394307,1394554
7598,247,8943,1394271,1394518
6171,247,8946,1394292,1394539
4427,247,8981,1394281,1394528
6976,247,9004,1394282,1394529
5801,247,9008,1394302,1394549
2535,247,9031,1394303,1394550
6672,247,9034,1394324,1394571
4818,247,9051,1394331,1394578
7524,247,9370,1394036,1394283
7697,247,9413,1394017,1394264
4789,247,9624,1393830,1394077
6588,247,9653,1393825,1394072
4698,247,9680,1393822,1394069
3267,247,9804,1393722,1393969
8237,247,9827,1393723,1393970
6228,248,8013,1395561,1395809
9454,248,8023,1395576,1395824
3523,248,8054,1395570,1395818
6709,248,8099,1395550,1395798
3575,248,8104,1395570,1395818
3594,248,8201,1395498,1395746
9118,248,8287,1395437,1395685
9075,248,8325,1395424,1395672
5638,248,8337,1395437,1395685
5322,248,8342,1395457,1395705
3906,248,8408,1395416,1395664
7048,248,8468,1395381,1395629
2089,248,8473,1395401,1395649
8559,248,8610,1395289,1395537
6623,248,8644,1395280,1395528
7627,248,8761,1395188,1395436
8653,248,8769,1395205,1395453
9326,248,8783,1395216,1395464
7624,248,8920,1395104,1395352
6049,248,9099,1394950,1395198
8311,248,9118,1394956,1395204
3285,248,9135,1394964,1395212
7765,248,9171,1394953,1395201
9245,248,9209,1394940,1395188
2741,248,9292,1394882,1395130
4192,248,9297,1394902,1395150
5853,248,9316,1394908,1395156
7529,248,9357,1394892,1395140
2591,248,9415,1394859,1395107
7403,248,9445,1394854,1395102
8043,248,9475,1394849,1395097
5007,248,9568,1394781,1395029
2297,248,9735,1394639,1394887
6093,248,9800,1394599,1394847
1415,248,9856,1394568,1394816
5537,248,9964,1394485,1394733
9744,248,9978,1394496,1394744
3979,249,8331,1396168,1396417
1995,249,8605,1395920,1396169
7733,249,8616,1395935,1396184
9620,249,8678,1395899,1396148
2680,249,8744,1395859,1396108
4013,249,8799,1395830,1396079
1819,249,8818,1395837,1396086
6853,249,8831,1395850,1396099
9970,249,8916,1395791,1396040
7985,249,8950,1395783,1396032
8387,249,8950,1395809,1396058
2146,249,8954,1395831,1396080
8248,249,9014,1395797,1396046
9352,249,9083,1395754,1396003
2460,249,9085,1395778,1396027
9036,249,9116,1395773,1396022
5092,249,9117,1395798,1396047
4279,249,9151,1395790,1396039
8856,249,9247,1395720,1395969
2199,249,9309,1395684,1395933
5097,249,9432,1395587,1395836
1759,249,9451,1395594,1395843
9693,249,9512,1395559,1395808
2960,249,9687,1395410,1395659
3850,249,9916,1395207,1395456
4761,249,9922,1395227,1395476
9588,249,9937,1395238,1395487
9434,250,8015,1397186,1397436
5478,250,8031,1397197,1397447
2421,250,8042,1397213,1397463
9066,250,8094,1397188,1397438
1692,250,8111,1397198,1397448
6150,250,8153,1397183,1397433
6422,250,8160,1397203,1397453
7001,250,8250,1397140,1397390
8271,250,8260,1397157,1397407
2519,250,8298,1397146,1397396
8428,250,8312,1397159,1397409
2644,250,8492,1397006,1397256
2347,250,8566,1396959,1397209
4117,250,8602,1396950,1397200
4574,250,8610,1396969,1397219
6696,250,8706,1396900,1397150
7447,250,8771,1396862,1397112
4156,250,8777,1396883,1397133
4700,250,8824,1396863,1397113
5271,250,8944,1396770,1397020
4318,250,8972,1396769,1397019
5489,250,9057,1396711,1396961
5452,250,9085,1396710,1396960
3923,250,9162,1396660,1396910
3852,250,9189,1396660,1396910
2291,250,9274,1396602,1396852
3263,250,9299,1396604,1396854
8289,250,9448,1396482,1396732
1757,250,9510,1396447,1396697
8243,250,9564,1396420,1396670
4542,250,9658,1396353,1396603
9615,250,9804,1396234,1396484
2375,250,9814,1396251,1396501
2441,250,9877,1396215,1396465
5527,251,8026,1398093,1398344
6904,251,8048,1398099,1398350
5569,251,8083,1398092,1398343
5890,251,8124,1398079,1398330
9720,251,8162,1398069,1398320
8667,251,8212,1398047,1398298
8007,251,8220,1398067,1398318
3975,251,8268,1398047,1398298
7225,251,8292,1398051,1398302
6539,251,8321,1398050,1398301
4757,251,8323,1398076,1398327
1450,251,8345,1398082,1398333
3600,251,8360,1398095,1398346
4502,251,8376,1398107,1398358
2815,251,8484,1398027,1398278
1917,251,8647,1397892,1398143
4058,251,8808,1397759,1398010
4675,251,8963,1397632,1397883
1033,251,9035,1397588,1397839
4908,251,9317,1397334,1397585
1324,251,9341,1397338,1397589
8072,251,9363,1397344,1397595
1673,251,9395,1397340,1397591
5443,251,9524,1397239,1397490
4295,251,9611,1397180,1397431
4953,251,9772,1397047,1397298
3455,251,9778,1397069,1397320
2283,252,8266,1398609,1398861
6718,252,8505,1398399,1398651
5974,252,8824,1398109,1398361
7621,252,8825,1398137,1398389
5707,252,8835,1398156,1398408
7883,252,8881,1398139,1398391
2112,252,8898,1398151,1398403
9412,252,8920,1398158,1398410
4749,252,9016,1398091,1398343
7954,252,9084,1398052,1398304
2313,252,9122,1398043,1398295
6308,252,9197,1397997,1398249
2937,252,9215,1398008,1398260
1261,252,9222,1398030,1398282
7400,252,9292,1397989,1398241
5121,252,9297,1398013,1398265
6920,252,9303,1398036,1398288
3951,252,9318,1398050,1398302
5995,252,9362,1398035,1398287
5328,252,9364,1398062,1398314
1966,252,9378,1398077,1398329
2525,252,9413,1398071,1398323
8554,252,9421,1398092,1398344
3371,252,9483,1398059,1398311
7880,252,9579,1397992,1398244
8572,252,9653,1397947,1398199
7706,252,9723,1397906,1398158
4422,252,9734,1397924,1398176
5699,252,9747,1397940,1398192
6748,252,9877,1397839,1398091
6801,253,8091,1399654,1399907
8512,253,8153,1399622,1399875
2121,253,8331,1399474,1399727
8240,253,8350,1399485,1399738
1211,253,8396,1399469,1399722
1133,253,8501,1399394,1399647
4969,253,8507,1399418,1399671
2345,253,8609,1399346,1399599
7820,253,8630,1399355,1399608
2989,253,8660,1399355,1399608
2824,253,8786,1399259,1399512
7578,253,8907,1399168,1399421
6102,253,8932,1399173,1399426
8582,253,8933,1399202,1399455
1811,253,8963,1399202,1399455
8549,253,9027,1399168,1399421
8852,253,9080,1399145,1399398
6615,253,9212,1399043,1399296
4465,253,9353,1398932,1399185
8737,253,9359,1398956,1399209
1153,253,9528,1398817,1399070
4514,253,9572,1398803,1399056
7319,253,9759,1398646,1398899
9606,253,9800,1398635,1398888
6340,253,9939,1398526,1398779
4250,253,9944,1398551,1398804
7150,253,9971,1398554,1398807
5410,254,8007,1400548,1400802
9814,254,8027,1400559,1400813
4207,254,8129,1400488,1400742
6919,254,8143,1400505,1400759
6744,254,8173,1400506,1400760
5296,254,8175,1400535,1400789
3795,254,8357,1400384,1400638
4015,254,8496,1400276,1400530
6328,254,8544,1400259,1400513
5061,254,8744,1400090,1400344
9233,254,8906,1399959,1400213
1353,254,8929,1399967,1400221
6133,254,8958,1399969,1400223
9001,254,9047,1399911,1400165
2464,254,9102,1399887,1400141
9645,254,9161,1399859,1400113
6234,254,9173,1399878,1400132
9714,254,9228,1399854,1400108
2630,254,9252,1399861,1400115
9825,254,9292,1399852,1400106
8025,254,9294,1399881,1400135
7494,254,9633,1399573,1399827
2867,254,9646,1399591,1399845
6247,254,9681,1399587,1399841
7838,254,9766,1399533,1399787
4488,254,9768,1399562,1399816
2837,254,9785,1399576,1399830
3067,254,9799,1399593,1399847
3879,254,9868,1399555,1399809
9613,254,9983,1399471,1399725
5954,255,8047,1401438,1401693
3877,255,8120,1401397,1401652
5228,255,8127,1401422,1401677
8211,255,8312,1401269,1401524
3559,255,8439,1401174,1401429
1289,255,8501,1401144,1401399
3421,255,8532,1401145,1401400
2078,255,8584,1401125,1401380
3898,255,8634,1401107,1401362
9185,255,8697,1401076,1401331
3666,255,8722,1401083,1401338
2961,255,8963,1400874,1401129
9876,255,9140,1400729,1400984
5805,255,9152,1400749,1401004
1924,255,9256,1400677,1400932
8481,255,9279,1400686,1400941
8716,255,9280,1400717,1400972
5222,255,9483,1400546,1400801
3255,255,9492,1400569,1400824
4046,255,9515,1400578,1400833
3149,255,9607,1400518,1400773
5120,255,9638,1400519,1400774
3192,255,9662,1400527,1400782
9411,255,9704,1400517,1400772
5000,255,9720,1400533,1400788
2042,255,9732,1400553,1400808
8376,255,9919,1400398,1400653
6073,256,8155,1402194,1402450
4762,256,8239,1402143,1402399
2335,256,8417,1401998,1402254
7509,256,8447,1402001,1402257
5975,256,8535,1401946,1402202
6951,256,8577,1401937,1402193
2438,256,8587,1401960,1402216
1243,256,8619,1401961,1402217
1275,256,8665,1401948,1402204
9827,256,8696,1401950,1402206
6322,256,8719,1401960,1402216
5363,256,8811,1401901,1402157
6015,256,8822,1401923,1402179
2789,256,8869,1401909,1402165
2948,256,8884,1401927,1402183
6314,256,8955,1401889,1402145
8968,256,8963,1401914,1402170
9420,256,9081,1401829,1402085
4301,256,9182,1401761,1402017
2910,256,9319,1401657,1401913
2522,256,9356,1401653,1401909
5551,256,9447,1401595,1401851
1722,256,9454,1401621,1401877
4127,256,9474,1401634,1401890
7645,256,9492,1401649,1401905
4998,256,9519,1401655,1401911
1641,256,9522,1401685,1401941
8270,256,9540,1401700,1401956
9649,256,9763,1401510,1401766
7325,256,9772,1401534,1401790
8153,256,9860,1401479,1401735
7633,256,9886,1401486,1401742
4701,256,9979,1401426,1401682
4477,257,8022,1403416,1403673
4538,257,8026,1403446,1403703
6926,257,8039,1403467,1403724
8106,257,8076,1403464,1403721
8309,257,8126,1403448,1403705
3990,257,8155,1403453,1403710
8497,257,8165,1403477,1403734
1649,257,8170,1403506,1403763
3709,257,8183,1403527,1403784
2147,257,8197,1403547,1403804
4236,257,8318,1403460,1403717
3089,257,8359,1403453,1403710
4311,257,8401,1403445,1403702
3066,257,8411,1403469,1403726
2506,257,8442,1403472,1403729
3046,257,8530,1403418,1403675
4260,257,8581,1403401,1403658
7593,257,8607,1403409,1403666
7232,257,8628,1403422,1403679
8697,257,8652,1403432,1403689
3450,257,8669,1403449,1403706
6550,257,8671,1403481,1403738
1996,257,8678,1403508,1403765
1551,257,8703,1403517,1403774
8219,257,8709,1403545,1403802
8801,257,8732,1403556,1403813
4023,257,8792,1403530,1403787
9501,257,8905,1403451,1403708
8945,257,8923,1403467,1403724
5910,257,8925,1403499,1403756
9698,257,9211,1403247,1403504
5134,257,9322,1403170,1403427
8656,257,9354,1403172,1403429
1019,257,9459,1403101,1403358
2751,257,9531,1403063,1403320
3107,257,9585,1403043,1403300
9237,257,9597,1403065,1403322
7758,257,9652,1403044,1403301
8987,257,9744,1402986,1403243
6326,257,9745,1403019,1403276
7839,257,9799,1402999,1403256
6154,257,9893,1402939,1403196
2537,257,9906,1402960,1403217
1848,257,9916,1402984,1403241
6279,257,9923,1403011,1403268
9020,258,8200,1404768,1405026
3909,258,8290,1404713,1404971
9674,258,8305,1404733,1404991
3832,258,8308,1404765,1405023
5154,258,8345,1404763,1405021
1918,258,8360,1404783,1405041
4671,258,8401,1404777,1405035
4198,258,8461,1404752,1405010
8317,258,8471,1404777,1405035
6447,258,8577,1404706,1404964
1969,258,8700,1404618,1404876
2410,258,8793,1404560,1404818
8751,258,8871,1404517,1404775
1047,258,8935,1404488,1404746
2234,258,9134,1404324,1404582
4965,258,9158,1404335,1404593
9896,258,9217,1404311,1404569
9224,258,9275,1404288,1404546
3936,258,9404,1404194,1404452
9661,258,9465,1404168,1404426
2346,258,9483,1404185,1404443
2447,258,9558,1404145,1404403
3755,258,9617,1404121,1404379
2006,258,9648,1404125,1404383
6337,258,9651,1404157,1404415
2477,258,9687,1404156,1404414
3872,258,9710,1404168,1404426
9779,258,9762,1404151,1404409
6929,258,9787,1404161,1404419
4721,258,9892,1404091,1404349
6884,259,8014,1406004,1406263
1122,259,8019,1406035,1406294
3861,259,8037,1406053,1406312
2260,259,8122,1406004,1406263
2370,259,8152,1406010,1406269
5408,259,8183,1406015,1406274
5544,259,8287,1405947,1406206
3404,259,8309,1405961,1406220
5279,259,8358,1405948,1406207
5637,259,8399,1405943,1406202
4443,259,8453,1405925,1406184
3234,259,8465,1405949,1406208
6879,259,8486,1405964,1406223
9423,259,8516,1405970,1406229
3747,259,8532,1405990,1406249
6746,259,8544,1406014,1406273
9368,259,8624,1405970,1406229
7543,259,8759,1405871,1406130
1350,259,8902,1405764,1406023
9180,259,8904,1405798,1406057
5258,259,8946,1405792,1406051
8474,259,9205,1405569,1405828
3038,259,9250,1405560,1405819
9926,259,9348,1405498,1405757
1159,259,9583,1405299,1405558
7891,259,9722,1405196,1405455
1128,259,9784,1405170,1405429
1693,259,9798,1405192,1405451
1602,259,9806,1405220,1405479
7581,259,9827,1405235,1405494
6386,259,9862,1405236,1405495
2213,260,8199,1406935,1407195
6404,260,8285,1406886,1407146
3330,260,8326,1406882,1407142
8060,260,8384,1406861,1407121
2357,260,8455,1406827,1407087
9707,260,8463,1406856,1407116
1536,260,8533,1406823,1407083
2654,260,8591,1406802,1407062
2435,260,8646,1406784,1407044
2797,260,8768,1406699,1406959
3687,260,8781,1406723,1406983
2239,260,8823,1406718,1406978
1137,260,8834,1406744,1407004
8185,260,8862,1406753,1407013
5166,260,9109,1406543,1406803
6488,260,9112,1406577,1406837
2902,260,9130,1406596,1406856
3593,260,9132,1406631,1406891
4898,260,9137,1406663,1406923
4102,260,9247,1406590,1406850
3221,260,9297,1406577,1406837
7877,260,9348,1406563,1406823
5162,260,9357,1406591,1406851
7584,260,9358,1406627,1406887
3859,260,9452,1406570,1406830
3541,260,9516,1406543,1406803
5904,260,9541,1406555,1406815
6388,260,9556,1406577,1406837
9564,260,9557,1406613,1406873
9532,260,9634,1406573,1406833
7211,260,9679,1406565,1406825
1978,260,9792,1406489,1406749
6336,261,8025,1408293,1408554
6294,261,8060,1408296,1408557
3564,261,8332,1408062,1408323
4742,261,8374,1408058,1408319
8183,261,8386,1408084,1408345
3029,261,8530,1407978,1408239
6525,261,8559,1407987,1408248
7390,261,8709,1407875,1408136
6980,261,8894,1407728,1407989
5733,261,9204,1407456,1407717
2699,261,9228,1407470,1407731
3791,261,9271,1407465,1407726
7791,261,9338,1407436,1407697
7845,261,9404,1407408,1407669
3452,261,9470,1407380,1407641
5436,261,9487,1407401,1407662
2096,261,9501,1407425,1407686
9400,261,9642,1407322,1407583
9494,261,9693,1407309,1407570
1737,261,9888,1407152,1407413
6607,261,9930,1407148,1407409
2892,262,8056,1409060,1409322
8745,262,8296,1408859,1409121
9990,262,8386,1408808,1409070
8616,262,8600,1408633,1408895
3063,262,8669,1408603,1408865
7638,262,8784,1408527,1408789
9397,262,9077,1408273,1408535
2692,262,9135,1408254,1408516
4980,262,9209,1408219,1408481
7992,262,9210,1408257,1408519
3860,262,9250,1408256,1408518
5980,262,9274,1408271,1408533
7389,262,9293,1408291,1408553
3618,262,9346,1408277,1408539
9887,262,9539,1408123,1408385
3552,262,9608,1408093,1408355
6757,262,9647,1408093,1408355
7287,262,9724,1408055,1408317
2365,262,9866,1407952,1408214
1762,263,8217,1409640,1409903
9977,263,8218,1409679,1409942
3866,263,8257,1409680,1409943
1366,263,8508,1409469,1409732
9002,263,8595,1409422,1409685
5495,263,8628,1409429,1409692
1729,263,8741,1409356,1409619
4516,263,8814,1409323,1409586
8296,263,8847,1409330,1409593
6142,263,8948,1409269,1409532
1646,263,8951,1409306,1409569
3807,263,8996,1409301,1409564
9446,263,9163,1409174,1409437
5599,263,9286,1409091,1409354
1273,263,9409,1409008,1409271
4101,263,9487,1408970,1409233
7634,263,9633,1408864,1409127
7525,263,9656,1408881,1409144
3633,263,9753,1408824,1409087
6445,263,9819,1408798,1409061
6120,263,9850,1408807,1409070
3426,263,9941,1408756,1409019
3804,264,8082,1410655,1410919
1512,264,8125,1410653,1410917
2595,264,8250,1410569,1410833
3581,264,8294,1410566,1410830
1803,264,8383,1410518,1410782
2864,264,8480,1410462,1410726
3299,264,8583,1410400,1410664
6084,264,8665,1410359,1410623
8409,264,8671,1410394,1410658
8459,264,8925,1410181,1410445
1012,264,9034,1410113,1410377
9632,264,9126,1410062,1410326
3427,264,9147,1410082,1410346
2785,264,9206,1410064,1410328
2236,264,9315,1409996,1410260
1171,264,9324,1410028,1410292
9467,264,9337,1410056,1410320
1817,264,9368,1410066,1410330
1832,264,9417,1410058,1410322
9904,264,9425,1410091,1410355
8135,264,9567,1409990,1410254
2523,264,9577,1410021,1410285
9930,264,9614,1410025,1410289
7430,264,9625,1410055,1410319
5389,264,9764,1409957,1410221
4235,264,9792,1409970,1410234
9104,264,9885,1409918,1410182
9915,264,9927,1409917,1410181
6193,265,8048,1411837,1412102
4349,265,8053,1411874,1412139
6076,265,8083,1411886,1412151
2404,265,8086,1411925,1412190
1252,265,8151,1411902,1412167
4039,265,8271,1411824,1412089
2045,265,8349,1411788,1412053
7382,265,8470,1411709,1411974
9544,265,8472,1411749,1412014
9781,265,8883,1411380,1411645
3624,265,8906,1411399,1411664
3856,265,9093,1411254,1411519
5332,265,9238,1411151,1411416
1713,265,9289,1411142,1411407
8292,265,9292,1411181,1411446
4463,265,9372,1411143,1411408
8557,265,9445,1411112,1411377
2081,265,9529,1411070,1411335
4251,265,9590,1411051,1411316
8190,265,9622,1411061,1411326
1801,265,9649,1411076,1411341
8992,265,9711,1411056,1411321
9785,265,9746,1411063,1411328
7268,265,9757,1411094,1411359
1853,265,9770,1411123,1411388
8902,265,9775,1411160,1411425
9071,265,9845,1411132,1411397
9459,265,9888,1411131,1411396
4689,266,8098,1412963,1413229
4809,266,8195,1412909,1413175
3397,266,8248,1412899,1413165
4541,266,8272,1412918,1413184
4057,266,8290,1412943,1413209
4266,266,8419,1412857,1413123
8859,266,8576,1412743,1413009
9373,266,8619,1412743,1413009
6079,266,8645,1412760,1413026
8632,266,8787,1412661,1412927
7975,266,8863,1412628,1412894
1965,266,8936,1412598,1412864
7043,266,9117,1412460,1412726
4966,266,9121,1412499,1412765
1125,266,9166,1412497,1412763
1445,266,9254,1412452,1412718
1791,266,9287,1412462,1412728
8091,266,9318,1412474,1412740
8644,266,9380,1412455,1412721
8706,266,9438,1412440,1412706
7419,266,9453,1412468,1412734
5957,266,9568,1412396,1412662
4451,266,9579,1412428,1412694
4003,266,9634,1412416,1412682
7635,266,9636,1412457,1412723
7116,266,9660,1412476,1412742
7021,266,9729,1412450,1412716
5252,266,9734,1412488,1412754
1716,266,9761,1412504,1412770
6131,266,9782,1412526,1412792
9666,266,9794,1412557,1412823
6764,266,9813,1412581,1412847
2321,266,9830,1412607,1412873
7437,266,9856,1412624,1412890
2738,267,8071,1414452,1414719
5439,267,8147,1414420,1414687
8267,267,8171,1414440,1414707
7226,267,8488,1414167,1414434
6312,267,8525,1414174,1414441
3806,267,8636,1414107,1414374
4070,267,8642,1414145,1414412
1637,267,8683,1414148,1414415
4963,267,8759,1414116,1414383
3196,267,8767,1414152,1414419
3156,267,8804,1414159,1414426
6407,267,9221,1413786,1414053
7352,267,9292,1413759,1414026
7310,267,9319,1413776,1414043
7330,267,9430,1413709,1413976
2516,267,9517,1413666,1413933
3544,267,9590,1413637,1413904
5815,267,9644,1413627,1413894
8769,267,9683,1413632,1413899
5784,267,9716,1413643,1413910
3880,267,9909,1413494,1413761
6797,267,9931,1413516,1413783
7671,267,9938,1413553,1413820
7664,268,8101,1415434,1415702
9392,268,8101,1415479,1415747
8205,268,8180,1415445,1415713
4736,268,8214,1415456,1415724
8654,268,8258,1415457,1415725
4510,268,8438,1415322,1415590
2377,268,8683,1415122,1415390
7179,268,8874,1414976,1415244
4611,268,9008,1414887,1415155
9462,268,9064,1414876,1415144
4361,268,9108,1414877,1415145
7099,268,9156,1414874,1415142
4692,268,9168,1414907,1415175
9490,268,9201,1414919,1415187
2693,268,9252,1414913,1415181
6707,268,9361,1414849,1415117
1249,268,9400,1414855,1415123
5083,268,9499,1414801,1415069
4857,268,9549,1414796,1415064
2315,268,9590,1414800,1415068
5894,268,9622,1414813,1415081
5223,268,9631,1414849,1415117
9587,268,9722,1414803,1415071
2043,268,9795,1414775,1415043
3010,268,9971,1414644,1414912
1497,268,9988,1414672,1414940
8732,269,8031,1416674,1416943
1734,269,8271,1416480,1416749
1422,269,8330,1416467,1416736
5864,269,8406,1416437,1416706
8614,269,8415,1416474,1416743
6418,269,8541,1416394,1416663
4539,269,8829,1416152,1416421
5054,269,8930,1416097,1416366
8876,269,8986,1416087,1416356
6523,269,9041,1416078,1416347
1987,269,9055,1416110,1416379
6605,269,9070,1416141,1416410
6942,269,9118,1416139,1416408
7295,269,9527,1415776,1416045
6449,269,9675,1415674,1415943
9072,269,9701,1415694,1415963
1513,269,9766,1415675,1415944
8962,269,9784,1415703,1415972
5898,269,9794,1415739,1416008
4471,269,9860,1415719,1415988
7042,269,9877,1415748,1416017
9450,269,9901,1415770,1416039
3093,269,9924,1415793,1416062
8485,269,9962,1415801,1416070
3790,270,8106,1417703,1417973
6921,270,8151,1417705,1417975
1234,270,8274,1417629,1417899
4149,270,8431,1417519,1417789
9743,270,8468,1417529,1417799
4852,270,8493,1417551,1417821
7658,270,8568,1417523,1417793
4205,270,8620,1417518,1417788
9005,270,8623,1417562,1417832
7279,270,8796,1417436,1417706
4739,270,8864,1417415,1417685
1058,270,9358,1416968,1417238
4195,270,9433,1416940,1417210
1335,270,9505,1416915,1417185
2975,270,9594,1416873,1417143
8077,270,9604,1416910,1417180
8351,270,9657,1416904,1417174
6989,270,9757,1416851,1417121
1298,270,9817,1416838,1417108
2711,270,9920,1416782,1417052
7893,270,9920,1416829,1417099
9622,271,8189,1418607,1418878
4722,271,8260,1418584,1418855
6981,271,8499,1418393,1418664
1523,271,8525,1418415,1418686
3960,271,8648,1418340,1418611
9936,271,8784,1418252,1418523
9131,271,8802,1418282,1418553
1885,271,8824,1418308,1418579
5402,271,8888,1418292,1418563
4392,271,9025,1418203,1418474
5751,271,9026,1418250,1418521
2055,271,9067,1418257,1418528
6956,271,9107,1418265,1418536
9291,271,9141,1418279,1418550
9113,271,9159,1418309,1418580
1825,271,9169,1418347,1418618
1102,271,9199,1418365,1418636
6019,271,9228,1418384,1418655
6996,271,9403,1418257,1418528
9893,271,9417,1418291,1418562
5096,271,9456,1418300,1418571
9487,271,9509,1418295,1418566
4557,271,9591,1418261,1418532
2242,271,9848,1418052,1418323
1802,272,8040,1419908,1420180
4729,272,8160,1419837,1420109
6169,272,8220,1419826,1420098
6821,272,8271,1419824,1420096
7120,272,8332,1419812,1420084
1871,272,8369,1419824,1420096
8657,272,8426,1419816,1420088
4234,272,8492,1419799,1420071
9228,272,8510,1419830,1420102
5171,272,8527,1419862,1420134
3340,272,8699,1419739,1420011
4129,272,8757,1419730,1420002
2244,272,8773,1419763,1420035
2997,272,8795,1419790,1420062
7364,272,9064,1419570,1419842
7366,272,9153,1419530,1419802
1831,272,9186,1419546,1419818
6728,272,9226,1419555,1419827
4208,272,9312,1419518,1419790
2444,272,9411,1419468,1419740
6893,272,9444,1419484,1419756
4981,272,9478,1419499,1419771
6331,272,9496,1419530,1419802
1198,272,9558,1419517,1419789
8924,272,9576,1419548,1419820
5490,272,9628,1419545,1419817
1561,272,9729,1419493,1419765
6029,272,9736,1419535,1419807
7775,272,9773,1419547,1419819
1089,272,9903,1419466,1419738
1701,272,9935,1419483,1419755
1836,272,9970,1419497,1419769
9678,273,8067,1421449,1421722
3420,273,8086,1421480,1421753
8953,273,8213,1421403,1421676
3363,273,8326,1421340,1421613
8513,273,8459,1421257,1421530
8261,273,8626,1421140,1421413
3928,273,8712,1421104,1421377
2214,273,8878,1420988,1421261
1983,273,8887,1421029,1421302
5273,273,8892,1421074,1421347
2076,273,9049,1420967,1421240
5502,273,9208,1420858,1421131
1645,273,9432,1420684,1420957
4781,273,9534,1420632,1420905
1448,273,9578,1420638,1420911
1949,273,9658,1420608,1420881
3210,273,9759,1420557,1420830
5063,273,9880,1420486,1420759
8226,273,9932,1420484,1420757
8340,274,8064,1422402,1422676
4988,274,8089,1422428,1422702
4365,274,8275,1422293,1422567
7778,274,8442,1422177,1422451
5984,274,8502,1422168,1422442
2962,274,8532,1422189,1422463
4199,274,8631,1422141,1422415
2204,274,8670,1422153,1422427
4767,274,8777,1422097,1422371
9717,274,8878,1422047,1422321
3967,274,8896,1422080,1422354
2646,274,8943,1422084,1422358
2150,274,8966,1422112,1422386
6631,274,9014,1422115,1422389
5561,274,9078,1422102,1422376
9919,274,9112,1422119,1422393
2355,274,9156,1422126,1422400
5215,274,9298,1422035,1422309
7144,274,9312,1422072,1422346
3992,274,9354,1422081,1422355
7552,274,9396,1422090,1422364
